success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,index,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,rt_pairs,left_object_chosen,rt_object,old_response,new_rating,deliberated_stim,initial_rating,outcome_eval_rt,outcome_eval_response,outcome_eval_gain,outcome_eval_acc,preamble,outcome_eval_confidence,outcome_eval_confidence_rt,total_reward_tally,stim_type
,fixation,,html-keyboard-response,800,1081919,0.0-1107.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,801,1083047,0.0-1108.0,0,0,0TZUd,,1122,,,68,,,,128,30,40,,,37,36,Kraa1n.jpg,Vinc1n.jpg,2,1,30,40,,,,,,,35,31,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,802,1083554,0.0-1109.0-0.0,0,0,0TZUd,,null,,,null,,,,128,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,803,1084569,0.0-1112.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,804,1085253,0.0-1113.0,0,0,0TZUd,,679,,,68,,,,129,31,36,,,39,34,Picac1.jpg,Gustb1.jpg,2,1,31,36,,,,,,,33,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,805,1085772,0.0-1114.0-0.0,0,0,0TZUd,,null,,,null,,,,129,31,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,806,1086786,0.0-1117.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,807,1087508,0.0-1118.0,0,0,0TZUd,,718,,,75,,,,130,46,31,,,54,39,Lewb1n.jpg,Picac1.jpg,2,0,31,46,,,,,,,27,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,808,1088019,0.0-1119.0-0.0,0,0,0TZUd,,null,,,null,,,,130,46,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,809,1089035,0.0-1122.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,810,1089698,0.0-1123.0,0,0,0TZUd,,658,,,75,,,,131,39,59,,,35,42,Kupb1n.jpg,Macka1.jpg,2,0,59,39,,,,,,,35,28,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,811,1090218,0.0-1124.0-0.0,0,0,0TZUd,,null,,,null,,,,131,39,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,812,1091236,0.0-1127.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,813,1091989,0.0-1128.0,0,0,0TZUd,,749,,,68,,,,132,61,36,,,56,34,Grigb1.jpg,Gustb1.jpg,2,1,61,36,,,,,,,31,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,814,1092501,0.0-1129.0-0.0,0,0,0TZUd,,null,,,null,,,,132,61,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,815,1093518,0.0-1132.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,816,1094206,0.0-1133.0,0,0,0TZUd,,685,,,68,,,,133,56,36,,,54,34,Clib1n.jpg,Gustb1.jpg,2,1,56,36,,,,,,,25,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,817,1094710,0.0-1134.0-0.0,0,0,0TZUd,,null,,,null,,,,133,56,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,818,1095722,0.0-1137.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,819,1096531,0.0-1138.0,0,0,0TZUd,,804,,,68,,,,134,61,39,,,56,35,Grigb1.jpg,Kupb1n.jpg,2,1,61,39,,,,,,,31,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,820,1097047,0.0-1139.0-0.0,0,0,0TZUd,,null,,,null,,,,134,61,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,821,1098065,0.0-1142.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,822,1098942,0.0-1143.0,0,0,0TZUd,,871,,,75,,,,135,67,25,,,37,40,Picab1.jpg,Dekob1.jpg,2,0,25,67,,,,,,,24,26,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,823,1099449,0.0-1144.0-0.0,0,0,0TZUd,,null,,,null,,,,135,67,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,824,1100465,0.0-1147.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,825,1101308,0.0-1148.0,0,0,0TZUd,,838,,,75,,,,136,35,56,,,35,54,Gusa1n.jpg,Clib1n.jpg,2,0,56,35,,,,,,,30,25,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,826,1101815,0.0-1149.0-0.0,0,0,0TZUd,,null,,,null,,,,136,35,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,827,1102831,0.0-1152.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,828,1103668,0.0-1153.0,0,0,0TZUd,,831,,,68,,,,137,38,51,,,34,38,Krasa1.jpg,Lewic1.jpg,2,1,38,51,,,,,,,30,32,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,829,1104188,0.0-1154.0-0.0,0,0,0TZUd,,null,,,null,,,,137,38,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,830,1105196,0.0-1157.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,831,1106232,0.0-1158.0,0,0,0TZUd,,1031,,,68,,,,138,52,44,,,38,35,Dekoa1.jpg,Mackb1.jpg,2,1,52,44,,,,,,,34,25,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,832,1106747,0.0-1159.0-0.0,0,0,0TZUd,,null,,,null,,,,138,52,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,833,1107763,0.0-1162.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,834,1108612,0.0-1163.0,0,0,0TZUd,,843,,,68,,,,139,53,39,,,37,35,Macc1n.jpg,Kupb1n.jpg,2,1,53,39,,,,,,,32,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,835,1109120,0.0-1164.0-0.0,0,0,0TZUd,,null,,,null,,,,139,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,836,1110128,0.0-1167.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,837,1111012,0.0-1168.0,0,0,0TZUd,,878,,,75,,,,140,51,10,,,38,39,Lewic1.jpg,Vinb1n.jpg,2,0,10,51,,,,,,,32,27,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,838,1111529,0.0-1169.0-0.0,0,0,0TZUd,,null,,,null,,,,140,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,839,1112545,0.0-1172.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,840,1113148,0.0-1173.0,0,0,0TZUd,,597,,,68,,,,141,31,39,,,39,35,Picac1.jpg,Kupb1n.jpg,2,1,31,39,,,,,,,33,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,841,1113661,0.0-1174.0-0.0,0,0,0TZUd,,null,,,null,,,,141,31,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,842,1114678,0.0-1177.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,843,1116079,0.0-1178.0,0,0,0TZUd,,1397,,,75,,,,142,57,53,,,36,37,Lassa1.jpg,Macc1n.jpg,2,0,53,57,,,,,,,26,32,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,844,1116594,0.0-1179.0-0.0,0,0,0TZUd,,null,,,null,,,,142,57,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,845,1117610,0.0-1182.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,846,1118396,0.0-1183.0,0,0,0TZUd,,780,,,75,,,,143,35,53,,,35,37,Gusa1n.jpg,Macc1n.jpg,2,0,53,35,,,,,,,30,32,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,847,1118911,0.0-1184.0-0.0,0,0,0TZUd,,null,,,null,,,,143,35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,block_over,,html-keyboard-response,848,1120177,0.0-1186.0-0.0,0,0,0TZUd,,1263,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,849,1121180,0.0-1187.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,850,1122265,0.0-1188.0,0,0,0TZUd,,1081,,,68,,,,144,25,40,,,40,36,Dekob1.jpg,Vinc1n.jpg,3,1,25,40,,,,,,,26,31,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,851,1122776,0.0-1189.0-0.0,0,0,0TZUd,,null,,,null,,,,144,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,852,1123793,0.0-1192.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,853,1124657,0.0-1193.0,0,0,0TZUd,,860,,,75,,,,145,21,56,,,58,54,Kupkc1.jpg,Clib1n.jpg,3,0,56,21,,,,,,,29,25,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,854,1125174,0.0-1194.0-0.0,0,0,0TZUd,,null,,,null,,,,145,21,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,855,1126192,0.0-1197.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,856,1127079,0.0-1198.0,0,0,0TZUd,,882,,,68,,,,146,61,21,,,56,58,Grigb1.jpg,Kupkc1.jpg,3,1,61,21,,,,,,,31,29,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,857,1127592,0.0-1199.0-0.0,0,0,0TZUd,,null,,,null,,,,146,61,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,858,1128607,0.0-1202.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,859,1129403,0.0-1203.0,0,0,0TZUd,,792,,,68,,,,147,10,60,,,39,43,Vinb1n.jpg,Kupc1n.jpg,3,1,10,60,,,,,,,27,33,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,860,1129908,0.0-1204.0-0.0,0,0,0TZUd,,null,,,null,,,,147,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,861,1130923,0.0-1207.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,862,1131577,0.0-1208.0,0,0,0TZUd,,649,,,68,,,,148,53,36,,,37,34,Macc1n.jpg,Gustb1.jpg,3,1,53,36,,,,,,,32,34,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,863,1132091,0.0-1209.0-0.0,0,0,0TZUd,,null,,,null,,,,148,53,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,864,1133107,0.0-1212.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,865,1133982,0.0-1213.0,0,0,0TZUd,,870,,,75,,,,149,58,25,,,40,40,Klinc1.jpg,Dekob1.jpg,3,0,25,58,,,,,,,28,26,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,866,1134491,0.0-1214.0-0.0,0,0,0TZUd,,null,,,null,,,,149,58,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,867,1135506,0.0-1217.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,868,1136516,0.0-1218.0,0,0,0TZUd,,1005,,,75,,,,150,58,38,,,40,34,Klinc1.jpg,Krasa1.jpg,3,0,38,58,,,,,,,28,30,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,869,1137023,0.0-1219.0-0.0,0,0,0TZUd,,null,,,null,,,,150,58,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,870,1138034,0.0-1222.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,871,1138816,0.0-1223.0,0,0,0TZUd,,777,,,75,,,,151,21,59,,,58,42,Kupkc1.jpg,Macka1.jpg,3,0,59,21,,,,,,,29,28,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,872,1139323,0.0-1224.0-0.0,0,0,0TZUd,,null,,,null,,,,151,21,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,873,1140338,0.0-1227.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,874,1141008,0.0-1228.0,0,0,0TZUd,,665,,,68,,,,152,61,39,,,56,35,Grigb1.jpg,Kupb1n.jpg,3,1,61,39,,,,,,,31,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,875,1141522,0.0-1229.0-0.0,0,0,0TZUd,,null,,,null,,,,152,61,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,876,1142539,0.0-1232.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,877,1143221,0.0-1233.0,0,0,0TZUd,,676,,,68,,,,153,59,35,,,42,35,Macka1.jpg,Gusa1n.jpg,3,1,59,35,,,,,,,28,30,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,878,1143738,0.0-1234.0-0.0,0,0,0TZUd,,null,,,null,,,,153,59,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,879,1144754,0.0-1237.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,880,1146239,0.0-1238.0,0,0,0TZUd,,1480,,,75,,,,154,60,30,,,43,37,Kupc1n.jpg,Kraa1n.jpg,3,0,30,60,,,,,,,33,35,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,881,1146759,0.0-1239.0-0.0,0,0,0TZUd,,null,,,null,,,,154,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,882,1147772,0.0-1242.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,883,1148712,0.0-1243.0,0,0,0TZUd,,934,,,75,,,,155,67,38,,,37,34,Picab1.jpg,Krasa1.jpg,3,0,38,67,,,,,,,24,30,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,884,1149222,0.0-1244.0-0.0,0,0,0TZUd,,null,,,null,,,,155,67,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,885,1150236,0.0-1247.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,886,1151531,0.0-1248.0,0,0,0TZUd,,1290,,,75,,,,156,60,25,,,43,40,Kupc1n.jpg,Dekob1.jpg,3,0,25,60,,,,,,,33,26,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,887,1152042,0.0-1249.0-0.0,0,0,0TZUd,,null,,,null,,,,156,60,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,888,1153055,0.0-1252.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,889,1154133,0.0-1253.0,0,0,0TZUd,,1072,,,75,,,,157,58,52,,,40,38,Klinc1.jpg,Dekoa1.jpg,3,0,52,58,,,,,,,28,34,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,890,1154653,0.0-1254.0-0.0,0,0,0TZUd,,null,,,null,,,,157,58,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,891,1155668,0.0-1257.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,892,1156305,0.0-1258.0,0,0,0TZUd,,631,,,68,,,,158,3,57,,,56,36,Klib1n.jpg,Lassa1.jpg,3,1,3,57,,,,,,,24,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,893,1156820,0.0-1259.0-0.0,0,0,0TZUd,,null,,,null,,,,158,3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,894,1157836,0.0-1262.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,895,1158435,0.0-1263.0,0,0,0TZUd,,594,,,68,,,,159,59,46,,,42,54,Macka1.jpg,Lewb1n.jpg,3,1,59,46,,,,,,,28,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,896,1158951,0.0-1264.0-0.0,0,0,0TZUd,,null,,,null,,,,159,59,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,897,1159969,0.0-1267.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,898,1160601,0.0-1268.0,0,0,0TZUd,,627,,,75,,,,160,35,3,,,35,56,Gusa1n.jpg,Klib1n.jpg,3,0,3,35,,,,,,,30,24,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,899,1161118,0.0-1269.0-0.0,0,0,0TZUd,,null,,,null,,,,160,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,900,1162135,0.0-1272.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,901,1162775,0.0-1273.0,0,0,0TZUd,,635,,,68,,,,161,53,46,,,37,54,Macc1n.jpg,Lewb1n.jpg,3,1,53,46,,,,,,,32,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,902,1163285,0.0-1274.0-0.0,0,0,0TZUd,,null,,,null,,,,161,53,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,903,1164301,0.0-1277.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,904,1165520,0.0-1278.0,0,0,0TZUd,,1213,,,75,,,,162,60,22,,,43,38,Kupc1n.jpg,Klina1.jpg,3,0,22,60,,,,,,,33,29,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,905,1166034,0.0-1279.0-0.0,0,0,0TZUd,,null,,,null,,,,162,60,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,906,1167051,0.0-1282.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,907,1167969,0.0-1283.0,0,0,0TZUd,,913,,,68,,,,163,53,39,,,37,35,Macc1n.jpg,Kupb1n.jpg,3,1,53,39,,,,,,,32,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,908,1168484,0.0-1284.0-0.0,0,0,0TZUd,,null,,,null,,,,163,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,909,1169500,0.0-1287.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,910,1170201,0.0-1288.0,0,0,0TZUd,,695,,,75,,,,164,36,61,,,34,56,Gustb1.jpg,Grigb1.jpg,3,0,61,36,,,,,,,34,31,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,911,1170716,0.0-1289.0-0.0,0,0,0TZUd,,null,,,null,,,,164,36,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,912,1171733,0.0-1292.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,913,1172385,0.0-1293.0,0,0,0TZUd,,648,,,68,,,,165,56,39,,,54,35,Clib1n.jpg,Kupb1n.jpg,3,1,56,39,,,,,,,25,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,914,1172900,0.0-1294.0-0.0,0,0,0TZUd,,null,,,null,,,,165,56,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,915,1173915,0.0-1297.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,916,1174795,0.0-1298.0,0,0,0TZUd,,875,,,75,,,,166,44,25,,,35,40,Mackb1.jpg,Dekob1.jpg,3,0,25,44,,,,,,,25,26,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,917,1175315,0.0-1299.0-0.0,0,0,0TZUd,,null,,,null,,,,166,44,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,918,1176332,0.0-1302.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,919,1177201,0.0-1303.0,0,0,0TZUd,,864,,,75,,,,167,58,22,,,40,38,Klinc1.jpg,Klina1.jpg,3,0,22,58,,,,,,,28,29,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,920,1177716,0.0-1304.0-0.0,0,0,0TZUd,,null,,,null,,,,167,58,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,921,1178731,0.0-1307.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,922,1179626,0.0-1308.0,0,0,0TZUd,,890,,,75,,,,168,36,56,,,34,54,Gustb1.jpg,Clib1n.jpg,3,0,56,36,,,,,,,34,25,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,923,1180147,0.0-1309.0-0.0,0,0,0TZUd,,null,,,null,,,,168,36,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,924,1181164,0.0-1312.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,925,1181915,0.0-1313.0,0,0,0TZUd,,745,,,75,,,,169,39,59,,,35,42,Kupb1n.jpg,Macka1.jpg,3,0,59,39,,,,,,,35,28,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,926,1182431,0.0-1314.0-0.0,0,0,0TZUd,,null,,,null,,,,169,39,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
