"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","198","361049","0.0-2.0-51.0-0.0","40","39660","Male","394","","","","68","0","49","","Stimuli/Experimental_stims/localizer/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","360640","1","body_parts","","1","0","0","400","57500","409","58503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","199","361358","0.0-2.0-51.0-1.0","40","39660","Male","null","","","","null","","49","","","361049","1","","","","","","300","57900","309","58912","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","200","361769","0.0-2.0-52.0-0.0","40","39660","Male","NaN","","","","null","NaN","50","","Stimuli/Experimental_stims/localizer/body_parts/ant-rozetsky-bXQd8JXx0vs-unsplash.jpg","361358","1","body_parts","","0","1","0","400","58200","411","59221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","201","362079","0.0-2.0-52.0-1.0","40","39660","Male","null","","","","null","","50","","","361769","1","","","","","","300","58600","310","59632","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","202","362490","0.0-2.0-53.0-0.0","40","39660","Male","NaN","","","","null","NaN","51","","Stimuli/Experimental_stims/localizer/body_parts/boyd-christiansen-uVj7kewrZ-o-unsplash.jpg","362079","1","body_parts","","0","1","0","400","58900","411","59942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","203","362798","0.0-2.0-53.0-1.0","40","39660","Male","null","","","","null","","51","","","362490","1","","","","","","300","59300","308","60353","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","204","363207","0.0-2.0-54.0-0.0","40","39660","Male","NaN","","","","null","NaN","52","","Stimuli/Experimental_stims/localizer/body_parts/helen-ast-l2iY5Sh0mTg-unsplash.jpg","362798","1","body_parts","","0","1","0","400","59600","409","60661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","205","363516","0.0-2.0-54.0-1.0","40","39660","Male","null","","","","null","","52","","","363207","1","","","","","","300","60000","309","61070","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","206","363927","0.0-2.0-55.0-0.0","40","39660","Male","NaN","","","","null","NaN","53","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-E9Q4bqYHtIM-unsplash.jpg","363516","1","body_parts","","0","1","0","400","60300","411","61379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","207","364238","0.0-2.0-55.0-1.0","40","39660","Male","null","","","","null","","53","","","363927","1","","","","","","300","60700","311","61790","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","208","364648","0.0-2.0-56.0-0.0","40","39660","Male","NaN","","","","null","NaN","54","","Stimuli/Experimental_stims/localizer/body_parts/sina-rezakhani-d1gQi0Jl05U-unsplash (1).jpg","364238","1","body_parts","","0","1","0","400","61000","410","62101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","209","364957","0.0-2.0-56.0-1.0","40","39660","Male","null","","","","null","","54","","","364648","1","","","","","","300","61400","309","62511","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","210","365365","0.0-2.0-57.0-0.0","40","39660","Male","365","","","","68","0","55","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","364957","1","body_parts","","0","0","1","400","61700","408","62820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","211","365674","0.0-2.0-57.0-1.0","40","39660","Male","null","","","","null","","55","","","365365","1","","","","","","300","62100","309","63228","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","212","366083","0.0-2.0-58.0-0.0","40","39660","Male","NaN","","","","null","NaN","56","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","365674","1","body_parts","","0","1","0","400","62400","409","63537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","213","366393","0.0-2.0-58.0-1.0","40","39660","Male","null","","","","null","","56","","","366083","1","","","","","","300","62800","310","63946","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","214","366803","0.0-2.0-59.0-0.0","40","39660","Male","NaN","","","","null","NaN","57","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-pdynOoM7xmA-unsplash.jpg","366393","1","body_parts","","0","1","0","400","63100","410","64256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","215","367113","0.0-2.0-59.0-1.0","40","39660","Male","null","","","","null","","57","","","366803","1","","","","","","300","63500","310","64666","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","216","367525","0.0-2.0-60.0-0.0","40","39660","Male","NaN","","","","null","NaN","58","","Stimuli/Experimental_stims/localizer/body_parts/adrien-king-XzBluXxBoyQ-unsplash.jpg","367113","1","body_parts","","0","1","0","400","63800","412","64976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","217","367833","0.0-2.0-60.0-1.0","40","39660","Male","null","","","","null","","58","","","367525","1","","","","","","300","64200","308","65388","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","218","368243","0.0-2.0-61.0-0.0","40","39660","Male","NaN","","","","null","NaN","59","","Stimuli/Experimental_stims/localizer/body_parts/nattalia-nunez-MB9sdDfZMSg-unsplash.jpg","367833","1","body_parts","","1","1","0","400","64500","410","65696","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","219","368552","0.0-2.0-61.0-1.0","40","39660","Male","null","","","","null","","59","","","368243","1","","","","","","300","64900","309","66106","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","220","368963","0.0-2.0-62.0-0.0","40","39660","Male","218","","","","68","0","60","","Stimuli/Experimental_stims/localizer/body_parts/louis-hansel-FjKTMRTQYAs-unsplash.jpg","368552","1","body_parts","","0","0","1","400","65200","411","66415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","221","369272","0.0-2.0-62.0-1.0","40","39660","Male","null","","","","null","","60","","","368963","1","","","","","","300","65600","309","66826","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","222","369681","0.0-2.0-63.0-0.0","40","39660","Male","297","","","","68","0","61","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","369272","1","body_parts","","0","0","1","400","65900","409","67135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","223","369992","0.0-2.0-63.0-1.0","40","39660","Male","null","","","","null","","61","","","369681","1","","","","","","300","66300","311","67544","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","224","370402","0.0-2.0-64.0-0.0","40","39660","Male","NaN","","","","null","NaN","62","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","369992","1","body_parts","","0","1","0","400","66600","410","67855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","225","370711","0.0-2.0-64.0-1.0","40","39660","Male","null","","","","null","","62","","","370402","1","","","","","","300","67000","309","68265","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","226","371121","0.0-2.0-65.0-0.0","40","39660","Male","NaN","","","","null","NaN","63","","Stimuli/Experimental_stims/localizer/body_parts/danie-franco-jyyNiSEcCl4-unsplash.jpg","370711","1","body_parts","","0","1","0","400","67300","410","68574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","227","371432","0.0-2.0-65.0-1.0","40","39660","Male","null","","","","null","","63","","","371121","1","","","","","","300","67700","311","68984","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","228","371849","0.0-2.0-66.0-0.0","40","39660","Male","NaN","","","","null","NaN","64","","Stimuli/Experimental_stims/localizer/body_parts/natalie-grainger-8uB5kFKWWkk-unsplash.jpg","371432","1","body_parts","","0","1","0","400","68000","417","69295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
