"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_localizer","","html-keyboard-response","337","333300","0.0-2.0-139.0-1.0","33","17620","Female","null","","","","null","","137","","","332979","1","","","","","","300","174300","321","185954","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","338","333718","0.0-2.0-140.0-0.0","33","17620","Female","NaN","","","","null","NaN","138","","Stimuli/Experimental_stims/localizer/outdoor_scenes/marcelo-quinan-u0ZgqJD55pE-unsplash.jpg","333300","1","outdoor_scenes","","0","1","0","400","174600","418","186275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","339","334032","0.0-2.0-140.0-1.0","33","17620","Female","null","","","","null","","138","","","333718","1","","","","","","300","175000","314","186693","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","340","334454","0.0-2.0-141.0-0.0","33","17620","Female","NaN","","","","null","NaN","139","","Stimuli/Experimental_stims/localizer/outdoor_scenes/dawid-zawila--G3rw6Y02D0-unsplash.jpg","334032","1","outdoor_scenes","","0","1","0","400","175300","422","187007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","341","334777","0.0-2.0-141.0-1.0","33","17620","Female","null","","","","null","","139","","","334454","1","","","","","","300","175700","323","187429","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","342","335189","0.0-2.0-142.0-0.0","33","17620","Female","NaN","","","","null","NaN","140","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-bravo-VowIFDxogG4-unsplash.jpg","334777","1","outdoor_scenes","","1","1","0","400","176000","412","187752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","343","335503","0.0-2.0-142.0-1.0","33","17620","Female","null","","","","null","","140","","","335189","1","","","","","","300","176400","314","188164","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","344","335918","0.0-2.0-143.0-0.0","33","17620","Female","NaN","","","","null","NaN","141","","Stimuli/Experimental_stims/localizer/outdoor_scenes/redd-f-Lm5rkxzgiFQ-unsplash.jpg","335503","1","outdoor_scenes","","0","1","0","400","176700","415","188478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","345","336234","0.0-2.0-143.0-1.0","33","17620","Female","null","","","","null","","141","","","335918","1","","","","","","300","177100","316","188893","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","346","336750","0.0-2.0-144.0-0.0","33","17620","Female","NaN","","","","null","NaN","142","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-mark-arnold-XNIjmb6Ax04-unsplash.jpg","336234","1","outdoor_scenes","","0","1","0","400","177400","516","189209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","347","337073","0.0-2.0-144.0-1.0","33","17620","Female","null","","","","null","","142","","","336750","1","","","","","","300","177800","323","189725","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","348","337497","0.0-2.0-145.0-0.0","33","17620","Female","NaN","","","","null","NaN","143","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-_LuLiJc1cdo-unsplash.jpg","337073","1","outdoor_scenes","","0","1","0","400","178100","424","190048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","349","337816","0.0-2.0-145.0-1.0","33","17620","Female","null","","","","null","","143","","","337497","1","","","","","","300","178500","319","190472","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","350","338231","0.0-2.0-146.0-0.0","33","17620","Female","NaN","","","","null","NaN","144","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jordan-heath-4z_SYrG5mgA-unsplash.jpg","337816","1","outdoor_scenes","","0","1","0","400","178800","415","190791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","351","338552","0.0-2.0-146.0-1.0","33","17620","Female","null","","","","null","","144","","","338231","1","","","","","","300","179200","321","191206","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","352","338973","0.0-2.0-147.0-0.0","33","17620","Female","NaN","","","","null","NaN","145","","Stimuli/Experimental_stims/localizer/outdoor_scenes/simon-berger-twukN12EN7c-unsplash.jpg","338552","1","outdoor_scenes","","0","1","0","400","179500","421","191527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","353","353015","0.0-2.0-147.0-1.0","33","17620","Female","null","","","","null","","145","","","338973","1","","","","","","14000","179900","14042","191948","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","354","353707","0.0-2.0-148.0-0.0","33","17620","Female","NaN","","","","null","NaN","146","","Stimuli/Experimental_stims/localizer/faces/nick-karvounis-JyO_szjGvUw-unsplash.jpg","353015","1","faces","","0","1","0","400","193900","692","205990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","355","354027","0.0-2.0-148.0-1.0","33","17620","Female","null","","","","null","","146","","","353707","1","","","","","","300","194300","320","206682","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","356","354446","0.0-2.0-149.0-0.0","33","17620","Female","NaN","","","","null","NaN","147","","Stimuli/Experimental_stims/localizer/faces/philip-martin-5aGUyCW_PJw-unsplash.jpg","354027","1","faces","","1","1","0","400","194600","419","207002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","357","354771","0.0-2.0-149.0-1.0","33","17620","Female","null","","","","null","","147","","","354446","1","","","","","","300","195000","325","207421","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","358","355188","0.0-2.0-150.0-0.0","33","17620","Female","NaN","","","","null","NaN","148","","Stimuli/Experimental_stims/localizer/faces/ayo-ogunseinde-6W4F62sN_yI-unsplash.jpg","354771","1","faces","","0","1","0","400","195300","417","207746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","359","355508","0.0-2.0-150.0-1.0","33","17620","Female","null","","","","null","","148","","","355188","1","","","","","","300","195700","320","208163","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","360","355922","0.0-2.0-151.0-0.0","33","17620","Female","NaN","","","","null","NaN","149","","Stimuli/Experimental_stims/localizer/faces/joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","355508","1","faces","","0","1","0","400","196000","414","208483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","361","356236","0.0-2.0-151.0-1.0","33","17620","Female","null","","","","null","","149","","","355922","1","","","","","","300","196400","314","208897","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","362","356691","0.0-2.0-152.0-0.0","33","17620","Female","NaN","","","","null","NaN","150","","Stimuli/Experimental_stims/localizer/faces/ian-dooley-d1UPkiFd04A-unsplash.jpg","356236","1","faces","","0","1","0","400","196700","455","209211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","363","357007","0.0-2.0-152.0-1.0","33","17620","Female","null","","","","null","","150","","","356691","1","","","","","","300","197100","316","209666","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","364","357422","0.0-2.0-153.0-0.0","33","17620","Female","NaN","","","","null","NaN","151","","Stimuli/Experimental_stims/localizer/faces/ayo-ogunseinde-sibVwORYqs0-unsplash.jpg","357007","1","faces","","0","1","0","400","197400","415","209982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
