"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning"
"","deliberation","","html-keyboard-response","357","261350","0.0-3.0-172.0-0.0","11","98647","11","null","","","","null","","85","","","260336","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","A","0","0","","original","2800","4","2","5","36","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","1000","39600","1014","43478","","","",""
"","deliberation_no_response","","html-keyboard-response","358","261465","0.0-3.0-172.0-3.0-0.0","11","98647","11","null","","","","null","","85","","","261350","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","40600","115","44492","","","","1"
"","iti","","html-keyboard-response","359","261577","0.0-3.0-172.0-4.0","11","98647","11","null","","","","null","","85","","","261465","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","40700","112","44607","100","","",""
"","deliberation","","html-keyboard-response","360","262594","0.0-3.0-174.0-0.0","11","98647","11","null","","","","null","","86","","","261577","","","","","","","","","","1","B","0","1000","left","scramble","2000","4","2","6","17","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","NaN","NaN","1000","40800","1017","44719","","","",""
"","scramble_prompt","","html-keyboard-response","361","262602","0.0-3.0-174.0-1.0-0.0","11","98647","11","null","","","","null","","86","","","262594","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","0","41800","8","45736","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","362","262712","0.0-3.0-174.0-3.0-0.0","11","98647","11","null","","","","null","","86","","","262602","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","41800","110","45744","","","","1"
"","iti","","html-keyboard-response","363","262824","0.0-3.0-174.0-4.0","11","98647","11","null","","","","null","","86","","","262712","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","41900","112","45854","100","","",""
"","deliberation","","html-keyboard-response","364","263839","0.0-3.0-176.0-0.0","11","98647","11","null","","","","null","","87","","","262824","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","G","0","0","","original","1100","4","2","38","9","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","50","1000","42000","1015","45966","","","",""
"","deliberation_no_response","","html-keyboard-response","365","263954","0.0-3.0-176.0-3.0-0.0","11","98647","11","null","","","","null","","87","","","263839","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","43000","115","46981","","","","1"
"","iti","","html-keyboard-response","366","264062","0.0-3.0-176.0-4.0","11","98647","11","null","","","","null","","87","","","263954","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","43100","108","47096","100","","",""
"","deliberation","","html-keyboard-response","367","265375","0.0-3.0-178.0-0.0","11","98647","11","null","","","","null","","88","","","264062","","","","","","","","","","1","J","0","1300","right","scramble","1800","4","2","12","44","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","1300","43200","1313","47204","","","",""
"","scramble_prompt","","html-keyboard-response","368","265383","0.0-3.0-178.0-1.0-0.0","11","98647","11","null","","","","null","","88","","","265375","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-300","44500","8","48517","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","369","265488","0.0-3.0-178.0-3.0-0.0","11","98647","11","null","","","","null","","88","","","265383","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","44200","105","48525","","","","1"
"","iti","","html-keyboard-response","370","265599","0.0-3.0-178.0-4.0","11","98647","11","null","","","","null","","88","","","265488","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","44300","111","48630","100","","",""
"","deliberation","","html-keyboard-response","371","265708","0.0-3.0-180.0-0.0","11","98647","11","null","","","","null","","89","","","265599","","","","","","","","","","1","K","0","100","right","scramble","1600","4","2","31","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","100","44400","109","48741","","","",""
"","scramble_prompt","","html-keyboard-response","372","266626","0.0-3.0-180.0-1.0-0.0","11","98647","11","null","","","","null","","89","","","265708","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","900","44500","918","48850","900","0","1",""
"","deliberation_no_response","","html-keyboard-response","373","266738","0.0-3.0-180.0-3.0-0.0","11","98647","11","null","","","","null","","89","","","266626","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","45400","112","49768","","","","1"
"","iti","","html-keyboard-response","374","266846","0.0-3.0-180.0-4.0","11","98647","11","null","","","","null","","89","","","266738","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","45500","108","49880","100","","",""
"","deliberation","","html-keyboard-response","375","267856","0.0-3.0-182.0-0.0","11","98647","11","null","","","","null","","90","","","266846","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","D","0","0","","original","1500","4","2","42","14","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","50","50","1000","45600","1010","49988","","","",""
"","deliberation_no_response","","html-keyboard-response","376","267964","0.0-3.0-182.0-3.0-0.0","11","98647","11","null","","","","null","","90","","","267856","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","46600","108","50998","","","","1"
"","iti","","html-keyboard-response","377","268071","0.0-3.0-182.0-4.0","11","98647","11","null","","","","null","","90","","","267964","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","46700","107","51106","100","","",""
"","deliberation","","html-keyboard-response","378","269084","0.0-3.0-184.0-0.0","11","98647","11","null","","","","null","","91","","","268071","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","K","0","0","","original","1500","4","2","31","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","1000","46800","1013","51213","","","",""
"","deliberation_no_response","","html-keyboard-response","379","269202","0.0-3.0-184.0-3.0-0.0","11","98647","11","null","","","","null","","91","","","269084","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","47800","118","52226","","","","1"
"","iti","","html-keyboard-response","380","269311","0.0-3.0-184.0-4.0","11","98647","11","null","","","","null","","91","","","269202","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","47900","109","52344","100","","",""
"","deliberation","","html-keyboard-response","381","270824","0.0-3.0-186.0-0.0","11","98647","11","null","","","","null","","92","","","269311","","","","","","","","","","1","D","0","1500","right","scramble","4900","4","2","42","14","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","1500","48000","1513","52453","","","",""
"","scramble_prompt","","html-keyboard-response","382","270832","0.0-3.0-186.0-1.0-0.0","11","98647","11","null","","","","null","","92","","","270824","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-500","49500","8","53966","-500","0","1",""
"","deliberation_no_response","","html-keyboard-response","383","270942","0.0-3.0-186.0-3.0-0.0","11","98647","11","null","","","","null","","92","","","270832","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","49000","110","53974","","","","1"
"","iti","","html-keyboard-response","384","271055","0.0-3.0-186.0-4.0","11","98647","11","null","","","","null","","92","","","270942","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","49100","113","54084","100","","",""
"","deliberation","","html-keyboard-response","385","271770","0.0-3.0-188.0-0.0","11","98647","11","null","","","","null","","93","","","271055","","","","","","","","","","1","I","0","700","left","scramble","2500","4","2","28","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","700","49200","715","54197","","","",""
"","scramble_prompt","","html-keyboard-response","386","272081","0.0-3.0-188.0-1.0-0.0","11","98647","11","null","","","","null","","93","","","271770","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","300","49900","311","54912","300","0","1",""
"","deliberation_no_response","","html-keyboard-response","387","272190","0.0-3.0-188.0-3.0-0.0","11","98647","11","null","","","","null","","93","","","272081","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","50200","109","55223","","","","1"
"","iti","","html-keyboard-response","388","272305","0.0-3.0-188.0-4.0","11","98647","11","null","","","","null","","93","","","272190","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","50300","115","55332","100","","",""
"","deliberation","","html-keyboard-response","389","273318","0.0-3.0-190.0-0.0","11","98647","11","null","","","","null","","94","","","272305","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","F","0","0","","original","1100","4","2","22","30","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","50","50","1000","50400","1013","55447","","","",""
"","deliberation_no_response","","html-keyboard-response","390","273434","0.0-3.0-190.0-3.0-0.0","11","98647","11","null","","","","null","","94","","","273318","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","51400","116","56460","","","","1"
"","iti","","html-keyboard-response","391","273542","0.0-3.0-190.0-4.0","11","98647","11","null","","","","null","","94","","","273434","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","51500","108","56576","100","","",""
"","deliberation","","html-keyboard-response","392","275354","0.0-3.0-192.0-0.0","11","98647","11","null","","","","null","","95","","","273542","","","","","","","","","","1","E","0","1800","right","scramble","1100","4","2","40","25","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","NaN","NaN","1800","51600","1812","56684","","","",""
"","scramble_prompt","","html-keyboard-response","393","275364","0.0-3.0-192.0-1.0-0.0","11","98647","11","null","","","","null","","95","","","275354","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-800","53400","10","58496","-800","0","1",""
"","deliberation_no_response","","html-keyboard-response","394","275478","0.0-3.0-192.0-3.0-0.0","11","98647","11","null","","","","null","","95","","","275364","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","52600","114","58506","","","","1"
"","iti","","html-keyboard-response","395","275592","0.0-3.0-192.0-4.0","11","98647","11","null","","","","null","","95","","","275478","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","52700","114","58620","100","","",""
"","deliberation","","html-keyboard-response","396","276610","0.0-3.0-194.0-0.0","11","98647","11","null","","","","null","","96","","","275592","","","","","","","","","","1","C","0","1000","right","scramble","1300","4","2","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","1000","52800","1018","58734","","","",""
"","scramble_prompt","","html-keyboard-response","397","276619","0.0-3.0-194.0-1.0-0.0","11","98647","11","null","","","","null","","96","","","276610","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","0","53800","9","59752","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","398","276730","0.0-3.0-194.0-3.0-0.0","11","98647","11","null","","","","null","","96","","","276619","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","53800","111","59761","","","","1"
"","iti","","html-keyboard-response","399","276842","0.0-3.0-194.0-4.0","11","98647","11","null","","","","null","","96","","","276730","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","53900","112","59872","100","","",""
"","deliberation","","html-keyboard-response","400","277857","0.0-3.0-196.0-0.0","11","98647","11","null","","","","null","","97","","","276842","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","I","0","0","","original","2500","4","2","28","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","1000","54000","1015","59984","","","",""
"","deliberation_no_response","","html-keyboard-response","401","277965","0.0-3.0-196.0-3.0-0.0","11","98647","11","null","","","","null","","97","","","277857","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","55000","108","60999","","","","1"
"","iti","","html-keyboard-response","402","278079","0.0-3.0-196.0-4.0","11","98647","11","null","","","","null","","97","","","277965","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","55100","114","61107","100","","",""
"","deliberation","","html-keyboard-response","403","279091","0.0-3.0-198.0-0.0","11","98647","11","null","","","","null","","98","","","278079","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","H","0","0","","original","1800","4","2","23","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","1000","55200","1012","61221","","","",""
"","deliberation_no_response","","html-keyboard-response","404","279197","0.0-3.0-198.0-3.0-0.0","11","98647","11","null","","","","null","","98","","","279091","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","56200","106","62233","","","","1"
"","iti","","html-keyboard-response","405","279314","0.0-3.0-198.0-4.0","11","98647","11","null","","","","null","","98","","","279197","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","56300","117","62339","100","","",""
"","deliberation","","html-keyboard-response","406","280426","0.0-3.0-200.0-0.0","11","98647","11","null","","","","null","","99","","","279314","","","","","","","","","","1","G","0","1100","left","scramble","2700","4","2","38","9","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","NaN","NaN","1100","56400","1112","62456","","","",""
"","scramble_prompt","","html-keyboard-response","407","280435","0.0-3.0-200.0-1.0-0.0","11","98647","11","null","","","","null","","99","","","280426","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-100","57500","9","63568","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","408","280541","0.0-3.0-200.0-3.0-0.0","11","98647","11","null","","","","null","","99","","","280435","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","57400","106","63577","","","","1"
"","iti","","html-keyboard-response","409","280655","0.0-3.0-200.0-4.0","11","98647","11","null","","","","null","","99","","","280541","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","57500","114","63683","100","","",""
