"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response"
"","iti_localizer","","html-keyboard-response","453","185789","0.0-2.0-199.0-1.0","1","90291","`1","null","","","","null","","197","","","1","","","","","","0.3","257.4000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","454","186788","0.0-2.0-200.0-0.0","1","90291","`1","NaN","","","","null","NaN","198","","Stimuli/Experimental_stims/localizer/objects/saif71-com-VIKdvmGUhq8-unsplash.jpg","1","objects","","0","1","0","0.4","257.7000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","455","187788","0.0-2.0-200.0-1.0","1","90291","`1","null","","","","null","","198","","","1","","","","","","0.3","258.1000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","456","188789","0.0-2.0-201.0-0.0","1","90291","`1","NaN","","","","null","NaN","199","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-oJG9HOVKGMs-unsplash.jpg","1","objects","","0","1","0","0.4","258.4000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","457","189430","0.0-2.0-201.0-1.0","1","90291","`1","null","","","","null","","199","","","1","","","","","","0.3","258.8000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","458","189844","0.0-2.0-202.0-0.0","1","90291","`1","NaN","","","","null","NaN","200","","Stimuli/Experimental_stims/localizer/objects/hipster-mum-XookgCxFw6Q-unsplash.jpg","1","objects","","0","1","0","0.4","259.1000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","459","190161","0.0-2.0-202.0-1.0","1","90291","`1","null","","","","null","","200","","","1","","","","","","0.3","259.5000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","460","190576","0.0-2.0-203.0-0.0","1","90291","`1","NaN","","","","null","NaN","201","","Stimuli/Experimental_stims/localizer/objects/annie-spratt-fbAnIjhrOL4-unsplash.jpg","1","objects","","0","1","0","0.4","259.8000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","461","190883","0.0-2.0-203.0-1.0","1","90291","`1","null","","","","null","","201","","","1","","","","","","0.3","260.20000000000147","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","462","191296","0.0-2.0-204.0-0.0","1","90291","`1","NaN","","","","null","NaN","202","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-kfr_eSrR08M-unsplash.jpg","1","objects","","0","1","0","0.4","260.5000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","463","191607","0.0-2.0-204.0-1.0","1","90291","`1","null","","","","null","","202","","","1","","","","","","0.3","260.90000000000146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","464","192019","0.0-2.0-205.0-0.0","1","90291","`1","NaN","","","","null","NaN","203","","Stimuli/Experimental_stims/localizer/objects/sam-moghadam-khamseh-L_7MQsHl_aU-unsplash.jpg","1","objects","","0","1","0","0.4","261.20000000000147","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","465","192332","0.0-2.0-205.0-1.0","1","90291","`1","null","","","","null","","203","","","1","","","","","","0.3","261.60000000000144","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","466","192745","0.0-2.0-206.0-0.0","1","90291","`1","NaN","","","","null","NaN","204","","Stimuli/Experimental_stims/localizer/objects/kelly-jean-cKjbI0Y00X0-unsplash.jpg","1","objects","","0","1","0","0.4","261.90000000000146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","467","193052","0.0-2.0-206.0-1.0","1","90291","`1","null","","","","null","","204","","","1","","","","","","0.3","262.30000000000143","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","468","193463","0.0-2.0-207.0-0.0","1","90291","`1","NaN","","","","null","NaN","205","","Stimuli/Experimental_stims/localizer/objects/collab-media-eddtBBbaw0Y-unsplash.jpg","1","objects","","1","1","0","0.4","262.60000000000144","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","469","193773","0.0-2.0-207.0-1.0","1","90291","`1","null","","","","null","","205","","","1","","","","","","14","263.0000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","470","194182","0.0-2.0-208.0-0.0","1","90291","`1","NaN","","","","null","NaN","206","","Stimuli/Experimental_stims/localizer/body_parts/helen-ast-l2iY5Sh0mTg-unsplash.jpg","1","body_parts","","0","1","0","0.4","277.0000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","471","194493","0.0-2.0-208.0-1.0","1","90291","`1","null","","","","null","","206","","","1","","","","","","0.3","277.4000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","472","194898","0.0-2.0-209.0-0.0","1","90291","`1","NaN","","","","null","NaN","207","","Stimuli/Experimental_stims/localizer/body_parts/boyd-christiansen-uVj7kewrZ-o-unsplash.jpg","1","body_parts","","0","1","0","0.4","277.7000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","473","195214","0.0-2.0-209.0-1.0","1","90291","`1","null","","","","null","","207","","","1","","","","","","0.3","278.1000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","474","195629","0.0-2.0-210.0-0.0","1","90291","`1","NaN","","","","null","NaN","208","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-QyzlAZjm0r0-unsplash.jpg","1","body_parts","","1","1","0","0.4","278.4000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","475","195942","0.0-2.0-210.0-1.0","1","90291","`1","null","","","","null","","208","","","1","","","","","","0.3","278.8000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","476","196361","0.0-2.0-211.0-0.0","1","90291","`1","NaN","","","","null","NaN","209","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-pIySu25o0bM-unsplash.jpg","1","body_parts","","0","1","0","0.4","279.1000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","477","196667","0.0-2.0-211.0-1.0","1","90291","`1","null","","","","null","","209","","","1","","","","","","0.3","279.50000000000136","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","478","197079","0.0-2.0-212.0-0.0","1","90291","`1","NaN","","","","null","NaN","210","","Stimuli/Experimental_stims/localizer/body_parts/billie-5OXE3KjDEfI-unsplash.jpg","1","body_parts","","0","1","0","0.4","279.8000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","479","197388","0.0-2.0-212.0-1.0","1","90291","`1","null","","","","null","","210","","","1","","","","","","0.3","280.20000000000135","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","480","197797","0.0-2.0-213.0-0.0","1","90291","`1","NaN","","","","null","NaN","211","","Stimuli/Experimental_stims/localizer/body_parts/ant-rozetsky-bXQd8JXx0vs-unsplash.jpg","1","body_parts","","0","1","0","0.4","280.50000000000136","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","481","198107","0.0-2.0-213.0-1.0","1","90291","`1","null","","","","null","","211","","","1","","","","","","0.3","280.90000000000134","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","482","198515","0.0-2.0-214.0-0.0","1","90291","`1","NaN","","","","null","NaN","212","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","1","body_parts","","0","1","0","0.4","281.20000000000135","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","483","198829","0.0-2.0-214.0-1.0","1","90291","`1","null","","","","null","","212","","","1","","","","","","0.3","281.60000000000133","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","484","199247","0.0-2.0-215.0-0.0","1","90291","`1","NaN","","","","null","NaN","213","","Stimuli/Experimental_stims/localizer/body_parts/diana-polekhina-SwWjCbIIoFE-unsplash.jpg","1","body_parts","","0","1","0","0.4","281.90000000000134","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","485","199561","0.0-2.0-215.0-1.0","1","90291","`1","null","","","","null","","213","","","1","","","","","","0.3","282.3000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","486","199974","0.0-2.0-216.0-0.0","1","90291","`1","NaN","","","","null","NaN","214","","Stimuli/Experimental_stims/localizer/body_parts/toa-heftiba-qxvWnfHb3-M-unsplash.jpg","1","body_parts","","0","1","0","0.4","282.60000000000133","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","487","200285","0.0-2.0-216.0-1.0","1","90291","`1","null","","","","null","","214","","","1","","","","","","0.3","283.0000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","488","200697","0.0-2.0-217.0-0.0","1","90291","`1","NaN","","","","null","NaN","215","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","1","body_parts","","0","1","0","0.4","283.3000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","489","201007","0.0-2.0-217.0-1.0","1","90291","`1","null","","","","null","","215","","","1","","","","","","0.3","283.7000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","490","201424","0.0-2.0-218.0-0.0","1","90291","`1","NaN","","","","null","NaN","216","","Stimuli/Experimental_stims/localizer/body_parts/luisa-denu-o5EU_lUB1rg-unsplash.jpg","1","body_parts","","0","1","0","0.4","284.0000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","491","201733","0.0-2.0-218.0-1.0","1","90291","`1","null","","","","null","","216","","","1","","","","","","0.3","284.4000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","492","202141","0.0-2.0-219.0-0.0","1","90291","`1","NaN","","","","null","NaN","217","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","1","body_parts","","0","1","0","0.4","284.7000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","493","202455","0.0-2.0-219.0-1.0","1","90291","`1","null","","","","null","","217","","","1","","","","","","0.3","285.1000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
