"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning"
"","deliberation_confirmation","","html-keyboard-response","801","1353347","0.0-3.0-114.0-2.0-0.0","27","31027","Female","null","","","","null","","56","","","1351591","","","","","","","1739","22761","1756","23197","1739","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","802","1354762","0.0-3.0-114.0-4.0","27","31027","Female","null","","","","null","","56","","","1353347","","","","","","","1400","24500","1415","24953","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","803","1355987","0.0-3.0-116.0-0.0","27","31027","Female","null","","","","null","","57","","","1354762","2","","","","1","","1200","25900","1225","26368","","","","","","","","","","","L","0","1200","left","scramble","2400","3","31","22","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","804","1357338","0.0-3.0-116.0-1.0-0.0","27","31027","Female","1342","","","","68","","57","","","1355987","","","","","0","","1342","27100","1351","27593","1800","1","31","22","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","3","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","805","1357807","0.0-3.0-116.0-2.0-0.0","27","31027","Female","null","","","","null","","57","","","1357338","","","","","","","458","28442","469","28944","458","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","806","1360237","0.0-3.0-116.0-4.0","27","31027","Female","null","","","","null","","57","","","1357807","","","","","","","2400","28900","2430","29413","2400","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","807","1362300","0.0-3.0-118.0-0.0","27","31027","Female","2044","","","","75","","58","","","1360237","2","","","","0","","2044","31300","2063","31843","","0","41","8","objects","outdoor_scenes","71","98","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","A","0","0","","original","1400","3","8","41","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","98","71","","",""
"","deliberation_confirmation","","html-keyboard-response","808","1363275","0.0-3.0-118.0-2.0-0.0","27","31027","Female","null","","","","null","","58","","","1362300","","","","","","","956","33344","975","33906","956","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","809","1364689","0.0-3.0-118.0-4.0","27","31027","Female","null","","","","null","","58","","","1363275","","","","","","","1400","34300","1414","34881","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","810","1366251","0.0-3.0-120.0-0.0","27","31027","Female","1549","","","","68","","59","","","1364689","2","","","","0","","1549","35700","1562","36295","","1","16","11","faces","outdoor_scenes","69","100","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","H","0","0","","original","1400","3","16","11","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","69","100","","",""
"","deliberation_confirmation","","html-keyboard-response","811","1367721","0.0-3.0-120.0-2.0-0.0","27","31027","Female","null","","","","null","","59","","","1366251","","","","","","","1451","37249","1470","37857","1451","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","812","1369143","0.0-3.0-120.0-4.0","27","31027","Female","null","","","","null","","59","","","1367721","","","","","","","1400","38700","1422","39327","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","813","1370561","0.0-3.0-122.0-0.0","27","31027","Female","null","","","","null","","60","","","1369143","2","","","","1","","1400","40100","1418","40749","","","","","","","","","","","A","0","1400","left","scramble","1500","3","8","41","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","814","1372331","0.0-3.0-122.0-1.0-0.0","27","31027","Female","null","","","","null","","60","","","1370561","","","","","","","1600","41500","1770","42167","1600","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","0","1",""
"","deliberation_no_response","","html-keyboard-response","815","1372647","0.0-3.0-122.0-3.0-0.0","27","31027","Female","null","","","","null","","60","","","1372331","","","","","1","","300","43100","316","43937","","","","","","","","","","","","","","","","","3","","","","","","","","","","","1"
"","iti","","html-keyboard-response","816","1373856","0.0-3.0-122.0-4.0","27","31027","Female","null","","","","null","","60","","","1372647","","","","","","","1200","43400","1209","44253","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","817","1374875","0.0-3.0-124.0-0.0","27","31027","Female","898","","","","75","","61","","","1373856","2","","","","0","","1000","44600","1019","45462","","","","","","","","","","","C","0","1000","left","scramble","2900","3","3","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","818","1376178","0.0-3.0-124.0-1.0-0.0","27","31027","Female","1290","","","","68","","61","","","1374875","","","","","0","","1290","45600","1303","46481","2000","1","3","34","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","3","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","819","1376906","0.0-3.0-124.0-2.0-0.0","27","31027","Female","null","","","","null","","61","","","1376178","","","","","","","710","46890","728","47784","710","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","820","1379832","0.0-3.0-124.0-4.0","27","31027","Female","null","","","","null","","61","","","1376906","","","","","","","2900","47600","2926","48512","2900","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","821","1381363","0.0-3.0-126.0-0.0","27","31027","Female","1518","","","","68","","62","","","1379832","2","","","","0","","1518","50500","1531","51438","","1","3","34","outdoor_scenes","body_parts","100","62","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","C","0","0","","original","2000","3","3","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","100","62","","",""
"","deliberation_confirmation","","html-keyboard-response","822","1382867","0.0-3.0-126.0-2.0-0.0","27","31027","Female","null","","","","null","","62","","","1381363","","","","","","","1482","52018","1504","52969","1482","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","823","1384891","0.0-3.0-126.0-4.0","27","31027","Female","null","","","","null","","62","","","1382867","","","","","","","2000","53500","2024","54473","2000","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","824","1386574","0.0-3.0-128.0-0.0","27","31027","Female","1674","","","","75","","63","","","1384891","2","","","","0","","1674","55500","1683","56497","","0","1","40","outdoor_scenes","objects","100","81","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","G","0","0","","original","2000","3","40","1","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","81","100","","",""
"","deliberation_confirmation","","html-keyboard-response","825","1387917","0.0-3.0-128.0-2.0-0.0","27","31027","Female","null","","","","null","","63","","","1386574","","","","","","","1326","57174","1343","58180","1326","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","826","1389941","0.0-3.0-128.0-4.0","27","31027","Female","null","","","","null","","63","","","1387917","","","","","","","2000","58500","2024","59523","2000","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","827","1391265","0.0-3.0-130.0-0.0","27","31027","Female","null","","","","null","","64","","","1389941","2","","","","1","","1300","60500","1324","61547","","","","","","","","","","","G","0","1300","right","scramble","2100","3","40","1","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","828","1391838","0.0-3.0-130.0-1.0-0.0","27","31027","Female","559","","","","68","","64","","","1391265","","","","","0","","559","61800","573","62871","1700","1","40","1","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","3","","","","","","","","","0","",""
"","deliberation_confirmation","","html-keyboard-response","829","1392995","0.0-3.0-130.0-2.0-0.0","27","31027","Female","null","","","","null","","64","","","1391838","","","","","","","1141","62359","1157","63444","1141","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","830","1395112","0.0-3.0-130.0-4.0","27","31027","Female","null","","","","null","","64","","","1392995","","","","","","","2100","63500","2117","64601","2100","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","831","1396223","0.0-3.0-132.0-0.0","27","31027","Female","null","","","","null","","65","","","1395112","2","","","","1","","1100","65600","1111","66718","","","","","","","","","","","F","0","1100","left","scramble","2100","3","13","24","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","832","1397129","0.0-3.0-132.0-1.0-0.0","27","31027","Female","897","","","","75","","65","","","1396223","","","","","0","","897","66700","906","67829","1900","0","24","13","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","","","","","","3","","","","","","","","","0","",""
"","deliberation_confirmation","","html-keyboard-response","833","1398144","0.0-3.0-132.0-2.0-0.0","27","31027","Female","null","","","","null","","65","","","1397129","","","","","","","1003","67597","1015","68735","1003","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","834","1400255","0.0-3.0-132.0-4.0","27","31027","Female","null","","","","null","","65","","","1398144","","","","","","","2100","68600","2111","69750","2100","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","835","1401909","0.0-3.0-134.0-0.0","27","31027","Female","1643","","","","68","","66","","","1400255","2","","","","0","","1643","70700","1654","71861","","1","31","22","body_parts","faces","59","73","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","L","0","0","","original","4500","3","31","22","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","59","73","","",""
"","deliberation_confirmation","","html-keyboard-response","836","1403283","0.0-3.0-134.0-2.0-0.0","27","31027","Female","null","","","","null","","66","","","1401909","","","","","","","1357","72343","1374","73515","1357","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","837","1407798","0.0-3.0-134.0-4.0","27","31027","Female","null","","","","null","","66","","","1403283","","","","","","","4500","73700","4515","74889","4500","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","838","1409258","0.0-3.0-136.0-0.0","27","31027","Female","null","","","","null","","67","","","1407798","2","","","","1","","1400","78200","1460","79404","","","","","","","","","","","B","0","1400","right","scramble","1500","3","7","23","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","839","1410036","0.0-3.0-136.0-1.0-0.0","27","31027","Female","755","","","","68","","67","","","1409258","","","","","0","","755","79600","778","80864","1600","1","7","23","outdoor_scenes","faces","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","3","","","","","","","","","0","",""
"","deliberation_confirmation","","html-keyboard-response","840","1410895","0.0-3.0-136.0-2.0-0.0","27","31027","Female","null","","","","null","","67","","","1410036","","","","","","","845","80355","859","81642","845","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","841","1412408","0.0-3.0-136.0-4.0","27","31027","Female","null","","","","null","","67","","","1410895","","","","","","","1500","81200","1513","82501","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","842","1413929","0.0-3.0-138.0-0.0","27","31027","Female","null","","","","null","","68","","","1412408","2","","","","1","","1500","82700","1521","84014","","","","","","","","","","","D","0","1500","right","scramble","1500","3","38","18","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","843","1415459","0.0-3.0-138.0-1.0-0.0","27","31027","Female","null","","","","null","","68","","","1413929","","","","","","","1500","84200","1530","85535","1500","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","0","1",""
"","deliberation_no_response","","html-keyboard-response","844","1415768","0.0-3.0-138.0-3.0-0.0","27","31027","Female","null","","","","null","","68","","","1415459","","","","","1","","300","85700","309","87065","","","","","","","","","","","","","","","","","3","","","","","","","","","","","1"
"","iti","","html-keyboard-response","845","1416981","0.0-3.0-138.0-4.0","27","31027","Female","null","","","","null","","68","","","1415768","","","","","","","1200","86000","1213","87374","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","846","1419996","0.0-3.0-140.0-0.0","27","31027","Female","null","","","","null","","69","","","1416981","2","","","","1","","3000","87200","3015","88587","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","I","0","0","","original","1300","3","35","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","66","100","","",""
"","deliberation_no_response","","html-keyboard-response","847","1420308","0.0-3.0-140.0-3.0-0.0","27","31027","Female","null","","","","null","","69","","","1419996","","","","","1","","300","90200","312","91602","","","","","","","","","","","","","","","","","3","","","","","","","","","","","1"
"","iti","","html-keyboard-response","848","1421318","0.0-3.0-140.0-4.0","27","31027","Female","null","","","","null","","69","","","1420308","","","","","","","1000","90500","1010","91914","1000","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","849","1423365","0.0-3.0-142.0-0.0","27","31027","Female","2031","","","","68","","70","","","1421318","2","","","","0","","2031","91500","2047","92924","","1","13","24","faces","body_parts","77","73","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","F","0","0","","original","1200","3","13","24","faces","body_parts","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","77","73","","",""
"","deliberation_confirmation","","html-keyboard-response","850","1424346","0.0-3.0-142.0-2.0-0.0","27","31027","Female","null","","","","null","","70","","","1423365","","","","","","","969","93531","981","94971","969","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","851","1425566","0.0-3.0-142.0-4.0","27","31027","Female","null","","","","null","","70","","","1424346","","","","","","","1200","94500","1220","95952","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","852","1426282","0.0-3.0-144.0-0.0","27","31027","Female","null","","","","null","","71","","","1425566","2","","","","1","","700","95700","716","97172","","","","","","","","","","","J","0","700","right","scramble","2300","3","14","45","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","853","1427764","0.0-3.0-144.0-1.0-0.0","27","31027","Female","1471","","","","75","","71","","","1426282","","","","","0","","1471","96400","1482","97888","2300","0","45","14","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","3","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","854","1428717","0.0-3.0-144.0-2.0-0.0","27","31027","Female","null","","","","null","","71","","","1427764","","","","","","","829","97871","953","99370","829","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","855","1431039","0.0-3.0-144.0-4.0","27","31027","Female","null","","","","null","","71","","","1428717","","","","","","","2300","98700","2322","100323","2300","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","856","1432887","0.0-3.0-146.0-0.0","27","31027","Female","1836","","","","68","","72","","","1431039","2","","","","0","","1836","101000","1848","102645","","1","38","18","objects","faces","64","73","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","D","0","0","","original","1400","3","38","18","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","64","73","","",""
"","deliberation_confirmation","","html-keyboard-response","857","1434073","0.0-3.0-146.0-2.0-0.0","27","31027","Female","null","","","","null","","72","","","1432887","","","","","","","1164","102836","1186","104493","1164","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","858","1435485","0.0-3.0-146.0-4.0","27","31027","Female","null","","","","null","","72","","","1434073","","","","","","","1400","104000","1412","105679","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","859","1436459","0.0-3.0-148.0-0.0","27","31027","Female","956","","","","75","","73","","","1435485","2","","","","0","","956","105400","974","107091","","0","23","7","faces","outdoor_scenes","74","100","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","B","0","0","","original","2800","3","7","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","100","74","","",""
"","deliberation_confirmation","","html-keyboard-response","860","1438521","0.0-3.0-148.0-2.0-0.0","27","31027","Female","null","","","","null","","73","","","1436459","","","","","","","2044","106356","2062","108065","2044","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","861","1441338","0.0-3.0-148.0-4.0","27","31027","Female","null","","","","null","","73","","","1438521","","","","","","","2800","108400","2817","110127","2800","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","862","1442459","0.0-3.0-150.0-0.0","27","31027","Female","null","","","","null","","74","","","1441338","2","","","","1","","1100","111200","1121","112944","","","","","","","","","","","I","0","1100","right","scramble","1300","3","35","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","863","1443294","0.0-3.0-150.0-1.0-0.0","27","31027","Female","828","","","","68","","74","","","1442459","","","","","0","","828","112300","835","114065","1900","1","35","4","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","","","","","3","","","","","","","","","0","",""
"","deliberation_confirmation","","html-keyboard-response","864","1444383","0.0-3.0-150.0-2.0-0.0","27","31027","Female","null","","","","null","","74","","","1443294","","","","","","","1072","113128","1089","114900","1072","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","865","1445694","0.0-3.0-150.0-4.0","27","31027","Female","null","","","","null","","74","","","1444383","","","","","","","1300","114200","1311","115989","1300","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","866","1446812","0.0-3.0-152.0-0.0","27","31027","Female","null","","","","null","","75","","","1445694","2","","","","1","","1100","115500","1118","117300","","","","","","","","","","","H","0","1100","left","scramble","2300","3","16","11","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","867","1448729","0.0-3.0-152.0-1.0-0.0","27","31027","Female","null","","","","null","","75","","","1446812","","","","","","","1900","116600","1917","118418","1900","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","0","1",""
"","deliberation_no_response","","html-keyboard-response","868","1449051","0.0-3.0-152.0-3.0-0.0","27","31027","Female","null","","","","null","","75","","","1448729","","","","","1","","300","118500","322","120335","","","","","","","","","","","","","","","","","3","","","","","","","","","","","1"
"","iti","","html-keyboard-response","869","1451070","0.0-3.0-152.0-4.0","27","31027","Female","null","","","","null","","75","","","1449051","","","","","","","2000","118800","2019","120657","2000","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","870","1453610","0.0-3.0-154.0-0.0","27","31027","Female","2526","","","","75","","76","","","1451070","2","","","","0","","2526","120800","2540","122676","","0","33","42","body_parts","objects","87","60","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","E","0","0","","original","1900","4","42","33","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","60","87","","",""
"","deliberation_confirmation","","html-keyboard-response","871","1454111","0.0-3.0-154.0-2.0-0.0","27","31027","Female","null","","","","null","","76","","","1453610","","","","","","","474","123326","501","125216","474","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","872","1456023","0.0-3.0-154.0-4.0","27","31027","Female","null","","","","null","","76","","","1454111","","","","","","","1900","123800","1912","125717","1900","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","873","1456544","0.0-3.0-156.0-0.0","27","31027","Female","null","","","","null","","77","","","1456023","2","","","","1","","500","125700","521","127629","","","","","","","","","","","A","0","500","left","scramble","1300","4","8","41","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","874","1457630","0.0-3.0-156.0-1.0-0.0","27","31027","Female","1077","","","","68","","77","","","1456544","","","","","0","","1077","126200","1086","128150","2500","1","8","41","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","","","","","","","4","","","","","","","","","1","",""
"","deliberation_confirmation","","html-keyboard-response","875","1459066","0.0-3.0-156.0-2.0-0.0","27","31027","Female","null","","","","null","","77","","","1457630","","","","","","","1423","127277","1436","129236","1423","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","876","1460445","0.0-3.0-156.0-4.0","27","31027","Female","null","","","","null","","77","","","1459066","","","","","","","1300","128700","1379","130672","1300","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
