"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","missed_checkup","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","420","321056","0.0-2.0-175.0-1.0","24","74897","female","null","","","","null","","","173","","","320748","1","","","","","","300","226900","308","228792","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","421","321461","0.0-2.0-176.0-0.0","24","74897","female","NaN","","","","null","","NaN","174","","Stimuli/Experimental_stims/localizer/body_parts/manki-kim-ZtwwncrD4A0-unsplash.jpg","321056","1","body_parts","","0","1","0","400","227200","405","229100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","422","321766","0.0-2.0-176.0-1.0","24","74897","female","null","","","","null","","","174","","","321461","1","","","","","","300","227600","305","229505","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","423","322173","0.0-2.0-177.0-0.0","24","74897","female","NaN","","","","null","","NaN","175","","Stimuli/Experimental_stims/localizer/body_parts/priscilla-du-preez-e6fcNpur53A-unsplash.jpg","321766","1","body_parts","","0","1","0","400","227900","407","229810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","424","322477","0.0-2.0-177.0-1.0","24","74897","female","null","","","","null","","","175","","","322173","1","","","","","","300","228300","304","230217","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","425","322883","0.0-2.0-178.0-0.0","24","74897","female","NaN","","","","null","","NaN","176","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-Q7qRyaurQfo-unsplash.jpg","322477","1","body_parts","","0","1","0","400","228600","406","230521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","426","323188","0.0-2.0-178.0-1.0","24","74897","female","null","","","","null","","","176","","","322883","1","","","","","","300","229000","305","230927","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","427","323594","0.0-2.0-179.0-0.0","24","74897","female","NaN","","","","null","","NaN","177","","Stimuli/Experimental_stims/localizer/body_parts/ignacio-campo-tC9boyqy_40-unsplash.jpg","323188","1","body_parts","","0","1","0","400","229300","406","231232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","428","323899","0.0-2.0-179.0-1.0","24","74897","female","null","","","","null","","","177","","","323594","1","","","","","","300","229700","305","231638","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","429","324305","0.0-2.0-180.0-0.0","24","74897","female","NaN","","","","null","","NaN","178","","Stimuli/Experimental_stims/localizer/body_parts/louisa-potter-zd29nBmLuig-unsplash.jpg","323899","1","body_parts","","0","1","0","400","230000","406","231943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","430","324611","0.0-2.0-180.0-1.0","24","74897","female","null","","","","null","","","178","","","324305","1","","","","","","300","230400","306","232349","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","431","325018","0.0-2.0-181.0-0.0","24","74897","female","NaN","","","","null","","NaN","179","","Stimuli/Experimental_stims/localizer/body_parts/matheus-frade-eyzdb1C3JDM-unsplash.jpg","324611","1","body_parts","","1","1","0","400","230700","407","232655","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","432","325323","0.0-2.0-181.0-1.0","24","74897","female","null","","","","null","","","179","","","325018","1","","","","","","300","231100","305","233062","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","433","325728","0.0-2.0-182.0-0.0","24","74897","female","NaN","","","","null","","NaN","180","","Stimuli/Experimental_stims/localizer/body_parts/xavier-foucrier-dLZUNHsT8vo-unsplash.jpg","325323","1","body_parts","","0","1","0","400","231400","405","233367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","434","326033","0.0-2.0-182.0-1.0","24","74897","female","null","","","","null","","","180","","","325728","1","","","","","","300","231800","305","233772","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","435","326439","0.0-2.0-183.0-0.0","24","74897","female","NaN","","","","null","","NaN","181","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-pIySu25o0bM-unsplash.jpg","326033","1","body_parts","","0","1","0","400","232100","406","234077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","436","326745","0.0-2.0-183.0-1.0","24","74897","female","null","","","","null","","","181","","","326439","1","","","","","","300","232500","306","234483","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","437","327152","0.0-2.0-184.0-0.0","24","74897","female","NaN","","","","null","","NaN","182","","Stimuli/Experimental_stims/localizer/body_parts/ben-hartley-RbrsejLGVZ8-unsplash.jpg","326745","1","body_parts","","0","1","0","400","232800","407","234789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","438","327458","0.0-2.0-184.0-1.0","24","74897","female","null","","","","null","","","182","","","327152","1","","","","","","300","233200","306","235196","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","439","327864","0.0-2.0-185.0-0.0","24","74897","female","NaN","","","","null","","NaN","183","","Stimuli/Experimental_stims/localizer/body_parts/betzy-arosemena-YHdgnygtVCQ-unsplash.jpg","327458","1","body_parts","","0","1","0","400","233500","406","235502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","440","328169","0.0-2.0-185.0-1.0","24","74897","female","null","","","","null","","","183","","","327864","1","","","","","","300","233900","305","235908","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","441","328575","0.0-2.0-186.0-0.0","24","74897","female","NaN","","","","null","","NaN","184","","Stimuli/Experimental_stims/localizer/body_parts/apostolos-vamvouras-g5wKHRu2QW0-unsplash.jpg","328169","1","body_parts","","0","1","0","400","234200","406","236213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","442","328880","0.0-2.0-186.0-1.0","24","74897","female","null","","","","null","","","184","","","328575","1","","","","","","300","234600","305","236619","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","443","329288","0.0-2.0-187.0-0.0","24","74897","female","NaN","","","","null","","NaN","185","","Stimuli/Experimental_stims/localizer/body_parts/nadine-shaabana-ypyaaEf2ntM-unsplash.jpg","328880","1","body_parts","","0","1","0","400","234900","408","236924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","444","343293","0.0-2.0-187.0-1.0","24","74897","female","null","","","","null","","","185","","","329288","1","","","","","","14000","235300","14005","237332","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","445","343698","0.0-2.0-188.0-0.0","24","74897","female","NaN","","","","null","","NaN","186","","Stimuli/Experimental_stims/localizer/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","343293","1","faces","","0","1","0","400","249300","405","251337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","446","344004","0.0-2.0-188.0-1.0","24","74897","female","null","","","","null","","","186","","","343698","1","","","","","","300","249700","306","251742","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","447","344410","0.0-2.0-189.0-0.0","24","74897","female","157","","","","68","","0","187","","Stimuli/Experimental_stims/localizer/faces/jakob-owens-lkMJcGDZLVs-unsplash.jpg","344004","1","faces","","0","0","1","400","250000","406","252048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
