"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","deliberation","","html-keyboard-response","820","2602546","0.0-3.0-108.0-0.0","28","76661","female","null","","","","null","","53","","","2601425","2","","","","1","","1100","4500","1121","4591","","","","","","","","","","","H","0","1100","left","scramble","1300","3","14","3","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","821","2603629","0.0-3.0-108.0-1.0-0.0","28","76661","female","1066","","","","68","","53","","","2602546","","","","","0","","1066","5600","1083","5712","1900","1","14","3","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","822","2604478","0.0-3.0-108.0-2.0-0.0","28","76661","female","null","","","","null","","53","","","2603629","","","","","","","834","6666","849","6795","834","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","823","2605809","0.0-3.0-108.0-4.0","28","76661","female","null","","","","null","","53","","","2604478","","","","","","","1300","7500","1331","7644","1300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","824","2607479","0.0-3.0-110.0-0.0","28","76661","female","1654","","","","68","","54","","","2605809","2","","","","0","","1654","8800","1670","8975","","1","23","34","faces","body_parts","79","30","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","F","0","0","","original","2300","3","23","34","faces","body_parts","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","79","30","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","825","2608867","0.0-3.0-110.0-2.0-0.0","28","76661","female","null","","","","null","","54","","","2607479","","","","","","","1346","10454","1388","10645","1346","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","826","2611189","0.0-3.0-110.0-4.0","28","76661","female","null","","","","null","","54","","","2608867","","","","","","","2300","11800","2322","12033","2300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","827","2612806","0.0-3.0-112.0-0.0","28","76661","female","1605","","","","75","","55","","","2611189","2","","","","0","","1605","14100","1617","14355","","0","18","35","faces","body_parts","78","87","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","L","0","0","","original","1400","3","35","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","87","78","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","828","2614217","0.0-3.0-112.0-2.0-0.0","28","76661","female","null","","","","null","","55","","","2612806","","","","","","","1395","15705","1411","15972","1395","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","829","2615637","0.0-3.0-112.0-4.0","28","76661","female","null","","","","null","","55","","","2614217","","","","","","","1400","17100","1420","17383","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","830","2616957","0.0-3.0-114.0-0.0","28","76661","female","null","","","","null","","56","","","2615637","2","","","","1","","1300","18500","1320","18803","","","","","","","","","","","G","0","1300","right","scramble","3100","3","44","8","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","831","2617593","0.0-3.0-114.0-1.0-0.0","28","76661","female","627","","","","75","","56","","","2616957","","","","","0","","627","19800","636","20123","1700","0","8","44","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","832","2618687","0.0-3.0-114.0-2.0-0.0","28","76661","female","null","","","","null","","56","","","2617593","","","","","","","1073","20427","1094","20759","1073","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","833","2621804","0.0-3.0-114.0-4.0","28","76661","female","null","","","","null","","56","","","2618687","","","","","","","3100","21500","3117","21853","3100","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","834","2623063","0.0-3.0-116.0-0.0","28","76661","female","1247","","","","75","","57","","","2621804","2","","","","0","","1247","24600","1259","24970","","0","45","21","objects","faces","75","78","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","J","0","0","","original","1500","3","21","45","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","78","75","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","835","2624834","0.0-3.0-116.0-2.0-0.0","28","76661","female","null","","","","null","","57","","","2623063","","","","","","","1753","25847","1771","26229","1753","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","836","2626353","0.0-3.0-116.0-4.0","28","76661","female","null","","","","null","","57","","","2624834","","","","","","","1500","27600","1519","28000","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","837","2628078","0.0-3.0-118.0-0.0","28","76661","female","1709","","","","68","","58","","","2626353","2","","","","0","","1709","29100","1725","29519","","1","44","8","objects","outdoor_scenes","73","79","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","G","0","0","","original","1200","3","44","8","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","73","79","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","838","2629384","0.0-3.0-118.0-2.0-0.0","28","76661","female","null","","","","null","","58","","","2628078","","","","","","","1291","30809","1306","31244","1291","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","839","2630600","0.0-3.0-118.0-4.0","28","76661","female","null","","","","null","","58","","","2629384","","","","","","","1200","32100","1216","32550","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","840","2631729","0.0-3.0-120.0-0.0","28","76661","female","null","","","","null","","59","","","2630600","2","","","","1","","1000","33300","1129","33766","","","","","","","","","","","C","0","1000","left","scramble","1500","3","11","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","841","2632555","0.0-3.0-120.0-1.0-0.0","28","76661","female","816","","","","68","","59","","","2631729","","","","","0","","816","34300","826","34895","2000","1","11","26","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","842","2633755","0.0-3.0-120.0-2.0-0.0","28","76661","female","null","","","","null","","59","","","2632555","","","","","","","1184","35116","1200","35721","1184","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","843","2635282","0.0-3.0-120.0-4.0","28","76661","female","null","","","","null","","59","","","2633755","","","","","","","1500","36300","1527","36921","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","844","2636411","0.0-3.0-122.0-0.0","28","76661","female","null","","","","null","","60","","","2635282","2","","","","1","","1100","37800","1129","38448","","","","","","","","","","","F","0","1100","left","scramble","1500","3","23","34","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","845","2637110","0.0-3.0-122.0-1.0-0.0","28","76661","female","686","","","","68","","60","","","2636411","","","","","0","","686","38900","699","39577","1900","1","23","34","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","846","2638338","0.0-3.0-122.0-2.0-0.0","28","76661","female","null","","","","null","","60","","","2637110","","","","","","","1214","39586","1228","40276","1214","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","847","2639853","0.0-3.0-122.0-4.0","28","76661","female","null","","","","null","","60","","","2638338","","","","","","","1500","40800","1515","41504","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","848","2641668","0.0-3.0-124.0-0.0","28","76661","female","1795","","","","68","","61","","","2639853","2","","","","0","","1795","42300","1815","43019","","1","29","4","body_parts","outdoor_scenes","70","73","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","I","0","0","","original","1500","3","29","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","70","73","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
