"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1912","2593677","0.0-5.0-208.0-0.0","29","15966","female","917","","","","68","","206","","","2592754","3","","","","0","","917","194011","923","195492","","1","19","39","faces","objects","","","","","","0","","","","1600","3","19","39","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","61","59","","","","","","","","","unchosen","0","no_gain5","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1913","2594184","0.0-5.0-208.0-1.0-0.0","29","15966","female","null","","","","null","","206","","","2593677","3","","","","","","500","194928","507","196415","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1914","2595791","0.0-5.0-208.0-3.0","29","15966","female","null","","","","null","","206","","","2594184","3","","","","","","1600","195428","1607","196922","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1915","2596465","0.0-5.0-209.0-0.0","29","15966","female","668","","","","75","","207","","","2595791","3","","","","0","","668","197028","674","198529","","0","3","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1500","3","11","3","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","79","45","","","","","","","","","chosen","0","no_gain1","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1916","2596975","0.0-5.0-209.0-1.0-0.0","29","15966","female","null","","","","null","","207","","","2596465","3","","","","","","500","197696","510","199203","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1917","2598488","0.0-5.0-209.0-3.0","29","15966","female","null","","","","null","","207","","","2596975","3","","","","","","1500","198196","1513","199713","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1918","2599157","0.0-5.0-210.0-0.0","29","15966","female","661","","","","68","","208","","","2598488","3","","","","0","","661","199696","669","201226","","1","45","33","objects","body_parts","","","","","","0","","","","2800","3","45","33","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","32","61","","","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1919","2599664","0.0-5.0-210.0-1.0-0.0","29","15966","female","null","","","","null","","208","","","2599157","3","","","","","","500","200357","507","201895","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1920","2602472","0.0-5.0-210.0-3.0","29","15966","female","null","","","","null","","208","","","2599664","3","","","","","","2800","200857","2808","202402","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1921","2603215","0.0-5.0-211.0-0.0","29","15966","female","739","","","","68","","209","","","2602472","3","","","","0","","739","203657","743","205210","","1","22","33","faces","body_parts","","","","","","0","","","","3400","3","22","33","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","61","","","","","","","","","chosen","1","gain6","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1922","2603729","0.0-5.0-211.0-1.0-0.0","29","15966","female","null","","","","null","","209","","","2603215","3","","","","","","500","204396","514","205953","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1923","2607137","0.0-5.0-211.0-3.0","29","15966","female","null","","","","null","","209","","","2603729","3","","","","","","3400","204896","3408","206467","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1924","2608065","0.0-5.0-212.0-0.0","29","15966","female","922","","","","75","","210","","","2607137","3","","","","0","","922","208296","928","209875","","0","9","32","outdoor_scenes","body_parts","","","","","","0","","","","1500","3","32","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","46","82","","","","","","","","","unchosen","1","gain2","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1925","2608577","0.0-5.0-212.0-1.0-0.0","29","15966","female","null","","","","null","","210","","","2608065","3","","","","","","500","209218","512","210803","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1926","2610089","0.0-5.0-212.0-3.0","29","15966","female","null","","","","null","","210","","","2608577","3","","","","","","1500","209718","1512","211315","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1927","2611056","0.0-5.0-213.0-0.0","29","15966","female","962","","","","75","","211","","","2610089","3","","","","0","","962","211218","967","212827","","0","8","32","outdoor_scenes","body_parts","","","","","","0","","","","1500","3","32","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","46","72","","","","","","","","","unchosen","1","gain2","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1928","2611567","0.0-5.0-213.0-1.0-0.0","29","15966","female","null","","","","null","","211","","","2611056","3","","","","","","500","212180","511","213794","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1929","2613081","0.0-5.0-213.0-3.0","29","15966","female","null","","","","null","","211","","","2611567","3","","","","","","1500","212680","1514","214305","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1930","2613803","0.0-5.0-214.0-0.0","29","15966","female","715","","","","68","","212","","","2613081","3","","","","0","","715","214180","722","215819","","1","22","11","faces","outdoor_scenes","","","","","","0","","","","1500","3","22","11","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","79","","","","","","","","","chosen","1","gain6","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1931","2614312","0.0-5.0-214.0-1.0-0.0","29","15966","female","null","","","","null","","212","","","2613803","3","","","","","","500","214895","509","216541","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1932","2615824","0.0-5.0-214.0-3.0","29","15966","female","null","","","","null","","212","","","2614312","3","","","","","","1500","215395","1512","217050","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1933","2616795","0.0-5.0-215.0-0.0","29","15966","female","965","","","","68","","213","","","2615824","3","","","","0","","965","216895","971","218562","","1","19","32","faces","body_parts","","","","","","0","","","","1200","3","19","32","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","61","46","","","","","","","","","unchosen","0","no_gain5","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1934","2617305","0.0-5.0-215.0-1.0-0.0","29","15966","female","null","","","","null","","213","","","2616795","3","","","","","","500","217860","510","219533","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1935","2618512","0.0-5.0-215.0-3.0","29","15966","female","null","","","","null","","213","","","2617305","3","","","","","","1200","218360","1207","220043","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1936","2619315","0.0-5.0-216.0-0.0","29","15966","female","796","","","","75","","214","","","2618512","3","","","","0","","796","219560","803","221250","","0","3","23","outdoor_scenes","faces","","","","","","0","","","","1900","3","23","3","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","81","45","","","","","","","","","chosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1937","2619825","0.0-5.0-216.0-1.0-0.0","29","15966","female","null","","","","null","","214","","","2619315","3","","","","","","500","220356","510","222053","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1938","2621737","0.0-5.0-216.0-3.0","29","15966","female","null","","","","null","","214","","","2619825","3","","","","","","1900","220856","1912","222563","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1939","2622421","0.0-5.0-217.0-0.0","29","15966","female","678","","","","75","","215","","","2621737","3","","","","0","","678","222756","684","224475","","0","9","34","outdoor_scenes","body_parts","","","","","","0","","","","3600","3","34","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","48","82","","","","","","","","","unchosen","1","gain6","no_gain4","0","","","","","","","","","","","","","","",""
