"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration"
"","iti_localizer","","html-keyboard-response","507","481177","0.0-2.0-219.0-1.0","24","36236","female","null","","","","null","","217","","","480866","1","","","","","","300","285100","311","287736","300"
"","localizer","","html-keyboard-response","508","481584","0.0-2.0-220.0-0.0","24","36236","female","31","","","","68","0","218","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-micheli-ruWkmt3nU58-unsplash.jpg","481177","1","outdoor_scenes","","0","0","1","400","285400","407","288047",""
"","iti_localizer","","html-keyboard-response","509","481890","0.0-2.0-220.0-1.0","24","36236","female","null","","","","null","","218","","","481584","1","","","","","","300","285800","306","288454","300"
"","localizer","","html-keyboard-response","510","482296","0.0-2.0-221.0-0.0","24","36236","female","22","","","","68","0","219","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sabeer-darr-Upz-tnx2v2s-unsplash.jpg","481890","1","outdoor_scenes","","0","0","1","400","286100","406","288760",""
"","iti_localizer","","html-keyboard-response","511","482601","0.0-2.0-221.0-1.0","24","36236","female","null","","","","null","","219","","","482296","1","","","","","","300","286500","305","289166","300"
"","localizer","","html-keyboard-response","512","483007","0.0-2.0-222.0-0.0","24","36236","female","129","","","","68","0","220","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-denis-D8R_txR_0PE-unsplash.jpg","482601","1","outdoor_scenes","","0","0","1","400","286800","406","289471",""
"","iti_localizer","","html-keyboard-response","513","483318","0.0-2.0-222.0-1.0","24","36236","female","null","","","","null","","220","","","483007","1","","","","","","300","287200","311","289877","300"
"","localizer","","html-keyboard-response","514","483725","0.0-2.0-223.0-0.0","24","36236","female","35","","","","68","0","221","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-PP8Escz15d8-unsplash.jpg","483318","1","outdoor_scenes","","0","0","1","400","287500","407","290188",""
"","iti_localizer","","html-keyboard-response","515","484030","0.0-2.0-223.0-1.0","24","36236","female","null","","","","null","","221","","","483725","1","","","","","","300","287900","305","290595","300"
"","localizer","","html-keyboard-response","516","484437","0.0-2.0-224.0-0.0","24","36236","female","121","","","","68","0","222","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","484030","1","outdoor_scenes","","1","0","0","400","288200","407","290900",""
"","iti_localizer","","html-keyboard-response","517","484743","0.0-2.0-224.0-1.0","24","36236","female","null","","","","null","","222","","","484437","1","","","","","","300","288600","306","291307","300"
"","localizer","","html-keyboard-response","518","485150","0.0-2.0-225.0-0.0","24","36236","female","52","","","","68","0","223","","Stimuli/Experimental_stims/localizer/outdoor_scenes/mark-harpur-K2s_YE031CA-unsplash.jpg","484743","1","outdoor_scenes","","0","0","1","400","288900","407","291613",""
"","iti_localizer","","html-keyboard-response","519","485456","0.0-2.0-225.0-1.0","24","36236","female","null","","","","null","","223","","","485150","1","","","","","","300","289300","306","292020","300"
"","localizer","","html-keyboard-response","520","485863","0.0-2.0-226.0-0.0","24","36236","female","184","","","","68","0","224","","Stimuli/Experimental_stims/localizer/outdoor_scenes/fabian-quintero-UWQP2mh5YJI-unsplash.jpg","485456","1","outdoor_scenes","","0","0","1","400","289600","407","292326",""
"","iti_localizer","","html-keyboard-response","521","486169","0.0-2.0-226.0-1.0","24","36236","female","null","","","","null","","224","","","485863","1","","","","","","300","290000","306","292733","300"
"","localizer","","html-keyboard-response","522","486575","0.0-2.0-227.0-0.0","24","36236","female","191","","","","68","0","225","","Stimuli/Experimental_stims/localizer/outdoor_scenes/adam-kool-ndN00KmbJ1c-unsplash.jpg","486169","1","outdoor_scenes","","0","0","1","400","290300","406","293039",""
"","iti_localizer","","html-keyboard-response","523","500582","0.0-2.0-227.0-1.0","24","36236","female","null","","","","null","","225","","","486575","1","","","","","","14000","290700","14007","293445","14000"
"","localizer","","html-keyboard-response","524","500989","0.0-2.0-228.0-0.0","24","36236","female","34","","","","68","0","226","","Stimuli/Experimental_stims/localizer/body_parts/charles-etoroma-1fo0biloDOc-unsplash.jpg","500582","1","body_parts","","0","0","1","400","304700","407","307452",""
"","iti_localizer","","html-keyboard-response","525","501296","0.0-2.0-228.0-1.0","24","36236","female","null","","","","null","","226","","","500989","1","","","","","","300","305100","307","307859","300"
"","localizer","","html-keyboard-response","526","501701","0.0-2.0-229.0-0.0","24","36236","female","89","","","","68","0","227","","Stimuli/Experimental_stims/localizer/body_parts/nadine-shaabana-ypyaaEf2ntM-unsplash.jpg","501296","1","body_parts","","0","0","1","400","305400","405","308166",""
"","iti_localizer","","html-keyboard-response","527","502006","0.0-2.0-229.0-1.0","24","36236","female","null","","","","null","","227","","","501701","1","","","","","","300","305800","305","308571","300"
"","localizer","","html-keyboard-response","528","502412","0.0-2.0-230.0-0.0","24","36236","female","227","","","","68","0","228","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","502006","1","body_parts","","0","0","1","400","306100","406","308876",""
"","iti_localizer","","html-keyboard-response","529","502717","0.0-2.0-230.0-1.0","24","36236","female","null","","","","null","","228","","","502412","1","","","","","","300","306500","305","309282","300"
"","localizer","","html-keyboard-response","530","503123","0.0-2.0-231.0-0.0","24","36236","female","269","","","","68","0","229","","Stimuli/Experimental_stims/localizer/body_parts/juja-han-Z8-6EI2tYtw-unsplash.jpg","502717","1","body_parts","","0","0","1","400","306800","406","309587",""
"","iti_localizer","","html-keyboard-response","531","503428","0.0-2.0-231.0-1.0","24","36236","female","null","","","","null","","229","","","503123","1","","","","","","300","307200","305","309993","300"
"","localizer","","html-keyboard-response","532","503835","0.0-2.0-232.0-0.0","24","36236","female","164","","","","68","0","230","","Stimuli/Experimental_stims/localizer/body_parts/billie-5OXE3KjDEfI-unsplash.jpg","503428","1","body_parts","","0","0","1","400","307500","407","310298",""
"","iti_localizer","","html-keyboard-response","533","504141","0.0-2.0-232.0-1.0","24","36236","female","null","","","","null","","230","","","503835","1","","","","","","300","307900","306","310705","300"
"","localizer","","html-keyboard-response","534","504547","0.0-2.0-233.0-0.0","24","36236","female","93","","","","68","0","231","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-3DZHTq_i7Qk-unsplash.jpg","504141","1","body_parts","","0","0","1","400","308200","406","311011",""
"","iti_localizer","","html-keyboard-response","535","504853","0.0-2.0-233.0-1.0","24","36236","female","null","","","","null","","231","","","504547","1","","","","","","300","308600","306","311417","300"
"","localizer","","html-keyboard-response","536","505260","0.0-2.0-234.0-0.0","24","36236","female","132","","","","68","0","232","","Stimuli/Experimental_stims/localizer/body_parts/diana-polekhina-SwWjCbIIoFE-unsplash.jpg","504853","1","body_parts","","1","0","0","400","308900","407","311723",""
"","iti_localizer","","html-keyboard-response","537","505565","0.0-2.0-234.0-1.0","24","36236","female","null","","","","null","","232","","","505260","1","","","","","","300","309300","305","312130","300"
"","localizer","","html-keyboard-response","538","505971","0.0-2.0-235.0-0.0","24","36236","female","189","","","","68","0","233","","Stimuli/Experimental_stims/localizer/body_parts/meghan-thompson-U1b8OB0QpIo-unsplash.jpg","505565","1","body_parts","","0","0","1","400","309600","406","312435",""
"","iti_localizer","","html-keyboard-response","539","506277","0.0-2.0-235.0-1.0","24","36236","female","null","","","","null","","233","","","505971","1","","","","","","300","310000","306","312841","300"
"","localizer","","html-keyboard-response","540","506682","0.0-2.0-236.0-0.0","24","36236","female","228","","","","68","0","234","","Stimuli/Experimental_stims/localizer/body_parts/nick-page-jAGdpOGvLAA-unsplash.jpg","506277","1","body_parts","","0","0","1","400","310300","405","313147",""
"","iti_localizer","","html-keyboard-response","541","506988","0.0-2.0-236.0-1.0","24","36236","female","null","","","","null","","234","","","506682","1","","","","","","300","310700","306","313552","300"
"","localizer","","html-keyboard-response","542","507394","0.0-2.0-237.0-0.0","24","36236","female","77","","","","68","0","235","","Stimuli/Experimental_stims/localizer/body_parts/luisa-denu-o5EU_lUB1rg-unsplash.jpg","506988","1","body_parts","","0","0","1","400","311000","406","313858",""
"","iti_localizer","","html-keyboard-response","543","507699","0.0-2.0-237.0-1.0","24","36236","female","null","","","","null","","235","","","507394","1","","","","","","300","311400","305","314264","300"
"","localizer","","html-keyboard-response","544","508107","0.0-2.0-238.0-0.0","24","36236","female","118","","","","68","0","236","","Stimuli/Experimental_stims/localizer/body_parts/manki-kim-ZtwwncrD4A0-unsplash.jpg","507699","1","body_parts","","0","0","1","400","311700","408","314569",""
"","iti_localizer","","html-keyboard-response","545","508415","0.0-2.0-238.0-1.0","24","36236","female","null","","","","null","","236","","","508107","1","","","","","","300","312100","308","314977","300"
"","localizer","","html-keyboard-response","546","508822","0.0-2.0-239.0-0.0","24","36236","female","41","","","","68","0","237","","Stimuli/Experimental_stims/localizer/body_parts/sandra-seitamaa-YCc_YAAhY3I-unsplash.jpg","508415","1","body_parts","","0","0","1","400","312400","407","315285",""
"","iti_localizer","","html-keyboard-response","547","509127","0.0-2.0-239.0-1.0","24","36236","female","null","","","","null","","237","","","508822","1","","","","","","300","312800","305","315692","300"
"","localizer","","html-keyboard-response","548","509533","0.0-2.0-240.0-0.0","24","36236","female","210","","","","68","0","238","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","509127","1","body_parts","","0","0","1","400","313100","406","315997",""
"","iti_localizer","","html-keyboard-response","549","509839","0.0-2.0-240.0-1.0","24","36236","female","null","","","","null","","238","","","509533","1","","","","","","300","313500","306","316403","300"
"","localizer","","html-keyboard-response","550","510245","0.0-2.0-241.0-0.0","24","36236","female","27","","","","68","0","239","","Stimuli/Experimental_stims/localizer/body_parts/sydney-herron-b2W04fGuS70-unsplash.jpg","509839","1","body_parts","","0","0","1","400","313800","406","316709",""
"","iti_localizer","","html-keyboard-response","551","510551","0.0-2.0-241.0-1.0","24","36236","female","null","","","","null","","239","","","510245","1","","","","","","300","314200","306","317115","300"
"","localizer","","html-keyboard-response","552","510957","0.0-2.0-242.0-0.0","24","36236","female","258","","","","68","0","240","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-pIySu25o0bM-unsplash.jpg","510551","1","body_parts","","0","0","1","400","314500","406","317421",""
"","iti_localizer","","html-keyboard-response","553","511265","0.0-2.0-242.0-1.0","24","36236","female","null","","","","null","","240","","","510957","1","","","","","","300","314900","308","317827","300"
"","localizer","","html-keyboard-response","554","511672","0.0-2.0-243.0-0.0","24","36236","female","0","","","","68","0","241","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","511265","1","body_parts","","0","0","1","400","315200","407","318135",""
"","iti_localizer","","html-keyboard-response","555","511977","0.0-2.0-243.0-1.0","24","36236","female","null","","","","null","","241","","","511672","1","","","","","","300","315600","305","318542","300"
"","localizer","","html-keyboard-response","556","512384","0.0-2.0-244.0-0.0","24","36236","female","111","","","","68","0","242","","Stimuli/Experimental_stims/localizer/body_parts/ramesh-iyer-CRhznMXoJlc-unsplash.jpg","511977","1","body_parts","","0","0","1","400","315900","407","318847",""
"","iti_localizer","","html-keyboard-response","557","512689","0.0-2.0-244.0-1.0","24","36236","female","null","","","","null","","242","","","512384","1","","","","","","300","316300","305","319254","300"
"","localizer","","html-keyboard-response","558","513095","0.0-2.0-245.0-0.0","24","36236","female","71","","","","68","0","243","","Stimuli/Experimental_stims/localizer/body_parts/matthew-wheeler-2_UxqsaDMmo-unsplash.jpg","512689","1","body_parts","","0","0","1","400","316600","406","319559",""
"","iti_localizer","","html-keyboard-response","559","513402","0.0-2.0-245.0-1.0","24","36236","female","null","","","","null","","243","","","513095","1","","","","","","300","317000","307","319965","300"
"","localizer","","html-keyboard-response","560","513808","0.0-2.0-246.0-0.0","24","36236","female","127","","","","68","0","244","","Stimuli/Experimental_stims/localizer/body_parts/ben-hartley-RbrsejLGVZ8-unsplash.jpg","513402","1","body_parts","","0","0","1","400","317300","406","320272",""
"","iti_localizer","","html-keyboard-response","561","514114","0.0-2.0-246.0-1.0","24","36236","female","null","","","","null","","244","","","513808","1","","","","","","300","317700","306","320678","300"
"","localizer","","html-keyboard-response","562","514521","0.0-2.0-247.0-0.0","24","36236","female","136","","","","68","0","245","","Stimuli/Experimental_stims/localizer/body_parts/xavier-foucrier-dLZUNHsT8vo-unsplash.jpg","514114","1","body_parts","","1","0","0","400","318000","407","320984",""
"","iti_localizer","","html-keyboard-response","563","528526","0.0-2.0-247.0-1.0","24","36236","female","null","","","","null","","245","","","514521","1","","","","","","14000","318400","14005","321391","14000"
