"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","81","538302","0.0-2.0-4.0-0.0","32","47210","male","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","","537886","0","NaN","","1","1","0","400","7700","416","8059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","82","538615","0.0-2.0-4.0-1.0","32","47210","male","null","","","","null","","2","","","","538302","0","","","","","","300","8100","313","8475","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","83","539036","0.0-2.0-4.1-0.1","32","47210","male","183","","","","75","1","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","","538615","0","NaN","","1","0","1","400","8400","421","8788","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","84","539356","0.0-2.0-4.1-1.1","32","47210","male","null","","","","null","","2","","","","539036","0","","","","","","300","8800","320","9209","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","85","539786","0.0-2.0-5.0-0.0","32","47210","male","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","","539356","0","NaN","","0","1","0","400","9100","430","9529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","86","540098","0.0-2.0-5.0-1.0","32","47210","male","null","","","","null","","3","","","","539786","0","","","","","","300","9500","312","9959","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","87","540511","0.0-2.0-5.1-0.1","32","47210","male","322","","","","68","0","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","","540098","0","NaN","","0","0","1","400","9800","413","10271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","88","540826","0.0-2.0-5.1-1.1","32","47210","male","null","","","","null","","3","","","","540511","0","","","","","","300","10200","315","10684","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","89","541237","0.0-2.0-6.0-0.0","32","47210","male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","","540826","0","NaN","","1","1","0","400","10500","411","10999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","90","541556","0.0-2.0-6.0-1.0","32","47210","male","null","","","","null","","4","","","","541237","0","","","","","","300","10900","319","11410","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","91","541971","0.0-2.0-6.1-0.1","32","47210","male","59","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","","541556","0","NaN","","1","0","1","400","11200","415","11729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","92","542281","0.0-2.0-6.1-1.1","32","47210","male","null","","","","null","","4","","","","541971","0","","","","","","300","11600","310","12144","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","93","542695","0.0-2.0-7.0-0.0","32","47210","male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","","542281","0","NaN","","0","1","0","400","11900","414","12454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","94","543008","0.0-2.0-7.0-1.0","32","47210","male","null","","","","null","","5","","","","542695","0","","","","","","300","12300","313","12868","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","95","543424","0.0-2.0-7.1-0.1","32","47210","male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","","543008","0","NaN","","0","1","0","400","12600","416","13181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","96","543737","0.0-2.0-7.1-1.1","32","47210","male","null","","","","null","","5","","","","543424","0","","","","","","300","13000","313","13597","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","97","544150","0.0-2.0-7.2-0.2","32","47210","male","7","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","","543737","0","NaN","","0","0","1","400","13300","413","13910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","98","544470","0.0-2.0-7.2-1.2","32","47210","male","null","","","","null","","5","","","","544150","0","","","","","","300","13700","320","14323","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","99","547713","0.0-2.0-7.2-2.2-0.2","32","47210","male","3232","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","100","550447","0.0-2.0-7.2-2.2-1.2","32","47210","male","2723","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","101","550902","0.0-2.0-8.0-0.0","32","47210","male","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/objects/jonny-caspari-wsvCC6UyKjs-unsplash.jpg","","550447","1","objects","","0","1","0","400","0","455","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","102","551215","0.0-2.0-8.0-1.0","32","47210","male","null","","","","null","","6","","","","550902","1","","","","","","300","400","313","455","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","103","551628","0.0-2.0-9.0-0.0","32","47210","male","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","","551215","1","objects","","0","1","0","400","700","413","768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","104","551941","0.0-2.0-9.0-1.0","32","47210","male","null","","","","null","","7","","","","551628","1","","","","","","300","1100","313","1181","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","105","552358","0.0-2.0-10.0-0.0","32","47210","male","NaN","","","","null","NaN","8","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-Jl3S1yM8gi8-unsplash.jpg","","551941","1","objects","","0","1","0","400","1400","417","1494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","106","552668","0.0-2.0-10.0-1.0","32","47210","male","null","","","","null","","8","","","","552358","1","","","","","","300","1800","310","1911","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","107","553083","0.0-2.0-11.0-0.0","32","47210","male","361","","","","68","0","9","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-Pj2PY-E-LfM-unsplash.jpg","","552668","1","objects","","0","0","1","400","2100","415","2221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","108","553392","0.0-2.0-11.0-1.0","32","47210","male","null","","","","null","","9","","","","553083","1","","","","","","300","2500","309","2636","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","109","553824","0.0-2.0-12.0-0.0","32","47210","male","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-x9TCnxNBofE-unsplash.jpg","","553392","1","objects","","0","1","0","400","2800","432","2945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","110","554131","0.0-2.0-12.0-1.0","32","47210","male","null","","","","null","","10","","","","553824","1","","","","","","300","3200","307","3377","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","111","554548","0.0-2.0-13.0-0.0","32","47210","male","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","","554131","1","objects","","1","1","0","400","3500","417","3684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","112","554875","0.0-2.0-13.0-1.0","32","47210","male","null","","","","null","","11","","","","554548","1","","","","","","300","3900","327","4101","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
