"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","512","201602","0.0-2.0-229.0-0.0","NaN","67183","","NaN","","","","null","NaN","227","","Stimuli/Experimental_stims/localizer/body_parts/matthew-wheeler-2_UxqsaDMmo-unsplash.jpg","1","body_parts","","1","1","0","0.4","305.40000000000117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","513","201912","0.0-2.0-229.0-1.0","NaN","67183","","null","","","","null","","227","","","1","","","","","","0.3","305.80000000000115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","514","202319","0.0-2.0-230.0-0.0","NaN","67183","","NaN","","","","null","NaN","228","","Stimuli/Experimental_stims/localizer/body_parts/debby-hudson--B_757qSA4k-unsplash.jpg","1","body_parts","","0","1","0","0.4","306.10000000000116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","515","202632","0.0-2.0-230.0-1.0","NaN","67183","","null","","","","null","","228","","","1","","","","","","0.3","306.50000000000114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","516","203042","0.0-2.0-231.0-0.0","NaN","67183","","NaN","","","","null","NaN","229","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-QyzlAZjm0r0-unsplash.jpg","1","body_parts","","0","1","0","0.4","306.80000000000115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","517","203353","0.0-2.0-231.0-1.0","NaN","67183","","null","","","","null","","229","","","1","","","","","","0.3","307.2000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","518","203763","0.0-2.0-232.0-0.0","NaN","67183","","NaN","","","","null","NaN","230","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","1","body_parts","","0","1","0","0.4","307.50000000000114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","519","204077","0.0-2.0-232.0-1.0","NaN","67183","","null","","","","null","","230","","","1","","","","","","0.3","307.9000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","520","204492","0.0-2.0-233.0-0.0","NaN","67183","","NaN","","","","null","NaN","231","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","1","body_parts","","0","1","0","0.4","308.2000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","521","204806","0.0-2.0-233.0-1.0","NaN","67183","","null","","","","null","","231","","","1","","","","","","0.3","308.6000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","522","205219","0.0-2.0-234.0-0.0","NaN","67183","","NaN","","","","null","NaN","232","","Stimuli/Experimental_stims/localizer/body_parts/davidcohen-qghuLqyh3nE-unsplash.jpg","1","body_parts","","0","1","0","0.4","308.9000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","523","205530","0.0-2.0-234.0-1.0","NaN","67183","","null","","","","null","","232","","","1","","","","","","0.3","309.3000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","524","205936","0.0-2.0-235.0-0.0","NaN","67183","","NaN","","","","null","NaN","233","","Stimuli/Experimental_stims/localizer/body_parts/jeremy-bishop-mLd3hAaH2ns-unsplash.jpg","1","body_parts","","0","1","0","0.4","309.6000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","525","206247","0.0-2.0-235.0-1.0","NaN","67183","","null","","","","null","","233","","","1","","","","","","0.3","310.0000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","526","206661","0.0-2.0-236.0-0.0","NaN","67183","","NaN","","","","null","NaN","234","","Stimuli/Experimental_stims/localizer/body_parts/louisa-potter-zd29nBmLuig-unsplash.jpg","1","body_parts","","1","1","0","0.4","310.3000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","527","206969","0.0-2.0-236.0-1.0","NaN","67183","","null","","","","null","","234","","","1","","","","","","0.3","310.70000000000107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","528","207380","0.0-2.0-237.0-0.0","NaN","67183","","NaN","","","","null","NaN","235","","Stimuli/Experimental_stims/localizer/body_parts/niu-niu-5HzOtV-FSlw-unsplash.jpg","1","body_parts","","0","1","0","0.4","311.0000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","529","207687","0.0-2.0-237.0-1.0","NaN","67183","","null","","","","null","","235","","","1","","","","","","0.3","311.40000000000106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","530","208097","0.0-2.0-238.0-0.0","NaN","67183","","NaN","","","","null","NaN","236","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-Q7qRyaurQfo-unsplash.jpg","1","body_parts","","0","1","0","0.4","311.70000000000107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","531","208409","0.0-2.0-238.0-1.0","NaN","67183","","null","","","","null","","236","","","1","","","","","","0.3","312.10000000000105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","532","208816","0.0-2.0-239.0-0.0","NaN","67183","","NaN","","","","null","NaN","237","","Stimuli/Experimental_stims/localizer/body_parts/adrien-king-XzBluXxBoyQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","312.40000000000106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","533","209130","0.0-2.0-239.0-1.0","NaN","67183","","null","","","","null","","237","","","1","","","","","","0.3","312.80000000000103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","534","209536","0.0-2.0-240.0-0.0","NaN","67183","","NaN","","","","null","NaN","238","","Stimuli/Experimental_stims/localizer/body_parts/boyd-christiansen-uVj7kewrZ-o-unsplash.jpg","1","body_parts","","0","1","0","0.4","313.10000000000105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","535","209851","0.0-2.0-240.0-1.0","NaN","67183","","null","","","","null","","238","","","1","","","","","","0.3","313.500000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","536","210264","0.0-2.0-241.0-0.0","NaN","67183","","NaN","","","","null","NaN","239","","Stimuli/Experimental_stims/localizer/body_parts/charles-etoroma-1fo0biloDOc-unsplash.jpg","1","body_parts","","0","1","0","0.4","313.80000000000103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","537","210580","0.0-2.0-241.0-1.0","NaN","67183","","null","","","","null","","239","","","1","","","","","","0.3","314.200000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","538","210996","0.0-2.0-242.0-0.0","NaN","67183","","NaN","","","","null","NaN","240","","Stimuli/Experimental_stims/localizer/body_parts/ignacio-campo-tC9boyqy_40-unsplash.jpg","1","body_parts","","0","1","0","0.4","314.500000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","539","211306","0.0-2.0-242.0-1.0","NaN","67183","","null","","","","null","","240","","","1","","","","","","0.3","314.900000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","540","211712","0.0-2.0-243.0-0.0","NaN","67183","","NaN","","","","null","NaN","241","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","1","body_parts","","0","1","0","0.4","315.200000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","541","212029","0.0-2.0-243.0-1.0","NaN","67183","","null","","","","null","","241","","","1","","","","","","0.3","315.600000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","542","212442","0.0-2.0-244.0-0.0","NaN","67183","","NaN","","","","null","NaN","242","","Stimuli/Experimental_stims/localizer/body_parts/kai-wenzel-zYDJOxjaZrQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","315.900000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","543","212753","0.0-2.0-244.0-1.0","NaN","67183","","null","","","","null","","242","","","1","","","","","","0.3","316.300000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
