"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","2026","2995450","0.0-5.0-255.0-1.0-0.0","34","47658","male ","null","","","","null","","253","","","2994945","4","","","","","","500","110612","505","111153","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2027","2998456","0.0-5.0-255.0-3.0","34","47658","male ","null","","","","null","","253","","","2995450","4","","","","","","3000","111112","3006","111658","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2028","2999169","0.0-5.0-256.0-0.0","34","47658","male ","708","","","","75","","254","","","2998456","4","","","","0","","708","114112","713","114664","","","0","5","4","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2400","4","4","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","59","67","","","","","","","","","chosen","0","no_gain4","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2029","2999675","0.0-5.0-256.0-1.0-0.0","34","47658","male ","null","","","","null","","254","","","2999169","4","","","","","","500","114820","506","115377","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2030","3002080","0.0-5.0-256.0-3.0","34","47658","male ","null","","","","null","","254","","","2999675","4","","","","","","2400","115320","2405","115883","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2031","3002689","0.0-5.0-257.0-0.0","34","47658","male ","604","","","","75","","255","","","3002080","4","","","","0","","604","117720","609","118288","","","0","34","14","body_parts","faces","","","","","","0","","","","2300","4","14","34","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","42","41","","","","","","","","","unchosen","0","no_gain2","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2032","3003195","0.0-5.0-257.0-1.0-0.0","34","47658","male ","null","","","","null","","255","","","3002689","4","","","","","","500","118324","506","118897","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2033","3005499","0.0-5.0-257.0-3.0","34","47658","male ","null","","","","null","","255","","","3003195","4","","","","","","2300","118824","2304","119403","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2034","3006033","0.0-5.0-258.0-0.0","34","47658","male ","528","","","","68","","256","","","3005499","4","","","","0","","528","121124","534","121707","","","1","19","26","faces","body_parts","","","","","","0","","","","1900","4","19","26","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","71","40","","","","","","","","","chosen","1","gain3","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2035","3006539","0.0-5.0-258.0-1.0-0.0","34","47658","male ","null","","","","null","","256","","","3006033","4","","","","","","500","121652","506","122241","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2036","3008444","0.0-5.0-258.0-3.0","34","47658","male ","null","","","","null","","256","","","3006539","4","","","","","","1900","122152","1905","122747","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2037","3009112","0.0-5.0-259.0-0.0","34","47658","male ","664","","","","68","","257","","","3008444","4","","","","0","","664","124052","668","124652","","","1","36","14","objects","faces","","","","","","0","","","","3200","4","36","14","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","59","42","","","","","","","","","unchosen","1","gain4","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2038","3009619","0.0-5.0-259.0-1.0-0.0","34","47658","male ","null","","","","null","","257","","","3009112","4","","","","","","500","124716","507","125320","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2039","3012823","0.0-5.0-259.0-3.0","34","47658","male ","null","","","","null","","257","","","3009619","4","","","","","","3200","125216","3204","125827","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2040","3013538","0.0-5.0-260.0-0.0","34","47658","male ","708","","","","75","","258","","","3012823","4","","","","0","","708","128416","715","129031","","","0","23","47","faces","objects","","","","","","0","","","","1000","4","47","23","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","55","62","","","","","","","","","unchosen","0","no_gain4","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2041","3014045","0.0-5.0-260.0-1.0-0.0","34","47658","male ","null","","","","null","","258","","","3013538","4","","","","","","500","129124","507","129746","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2042","3015052","0.0-5.0-260.0-3.0","34","47658","male ","null","","","","null","","258","","","3014045","4","","","","","","1000","129624","1007","130253","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2043","3015627","0.0-5.0-261.0-0.0","34","47658","male ","568","","","","68","","259","","","3015052","4","","","","0","","568","130624","575","131260","","","1","11","26","outdoor_scenes","body_parts","","","","","","0","","","","1200","4","11","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","71","40","","","","","","","","","chosen","1","gain5","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2044","3016133","0.0-5.0-261.0-1.0-0.0","34","47658","male ","null","","","","null","","259","","","3015627","4","","","","","","500","131192","506","131835","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2045","3017338","0.0-5.0-261.0-3.0","34","47658","male ","null","","","","null","","259","","","3016133","4","","","","","","1200","131692","1205","132341","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2046","3018033","0.0-5.0-262.0-0.0","34","47658","male ","691","","","","68","","260","","","3017338","4","","","","0","","691","132892","695","133546","","","1","39","7","objects","outdoor_scenes","","","","","","0","","","","2700","4","39","7","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","71","","","","","","","","","chosen","0","no_gain5","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2047","3018539","0.0-5.0-262.0-1.0-0.0","34","47658","male ","null","","","","null","","260","","","3018033","4","","","","","","500","133583","506","134241","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2048","3021243","0.0-5.0-262.0-3.0","34","47658","male ","null","","","","null","","260","","","3018539","4","","","","","","2700","134083","2704","134747","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2049","3022072","0.0-5.0-263.0-0.0","34","47658","male ","825","","","","68","","261","","","3021243","4","","","","0","","825","136783","829","137451","","","1","46","5","objects","outdoor_scenes","","","","","","0","","","","1300","4","46","5","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","59","67","","","","","","","","","chosen","0","no_gain1","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2050","3022578","0.0-5.0-263.0-1.0-0.0","34","47658","male ","null","","","","null","","261","","","3022072","4","","","","","","500","137608","506","138280","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2051","3023885","0.0-5.0-263.0-3.0","34","47658","male ","null","","","","null","","261","","","3022578","4","","","","","","1300","138108","1307","138786","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2052","3024753","0.0-5.0-264.0-0.0","34","47658","male ","862","","","","68","","262","","","3023885","4","","","","0","","862","139408","868","140093","","","1","21","44","faces","objects","","","","","","0","","","","1500","4","21","44","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","27","","","","","","","","","unchosen","0","no_gain1","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2053","3025258","0.0-5.0-264.0-1.0-0.0","34","47658","male ","null","","","","null","","262","","","3024753","4","","","","","","500","140270","505","140961","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2054","3026764","0.0-5.0-264.0-3.0","34","47658","male ","null","","","","null","","262","","","3025258","4","","","","","","1500","140770","1506","141466","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2055","3027377","0.0-5.0-265.0-0.0","34","47658","male ","608","","","","68","","263","","","3026764","4","","","","0","","608","142270","613","142972","","","1","19","39","faces","objects","","","","","","0","","","","3700","4","19","39","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","71","50","","","","","","","","","chosen","1","gain3","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2056","3027882","0.0-5.0-265.0-1.0-0.0","34","47658","male ","null","","","","null","","263","","","3027377","4","","","","","","500","142878","505","143585","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2057","3031587","0.0-5.0-265.0-3.0","34","47658","male ","null","","","","null","","263","","","3027882","4","","","","","","3700","143378","3705","144090","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2058","3032233","0.0-5.0-266.0-0.0","34","47658","male ","641","","","","75","","264","","","3031587","4","","","","0","","641","147078","646","147795","","","0","11","9","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1000","4","9","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","82","71","","","","","","","","","chosen","0","no_gain2","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2059","3032738","0.0-5.0-266.0-1.0-0.0","34","47658","male ","null","","","","null","","264","","","3032233","4","","","","","","500","147719","505","148441","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2060","3033743","0.0-5.0-266.0-3.0","34","47658","male ","null","","","","null","","264","","","3032738","4","","","","","","1000","148219","1005","148946","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2061","3034744","0.0-5.0-267.0-0.0","34","47658","male ","997","","","","75","","265","","","3033743","4","","","","0","","997","149219","1001","149951","","","0","32","36","body_parts","objects","","","","","","0","","","","1700","4","36","32","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","59","37","","","","","","","","","unchosen","1","gain4","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2062","3035251","0.0-5.0-267.0-1.0-0.0","34","47658","male ","null","","","","null","","265","","","3034744","4","","","","","","500","150216","507","150952","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2063","3036956","0.0-5.0-267.0-3.0","34","47658","male ","null","","","","null","","265","","","3035251","4","","","","","","1700","150716","1705","151459","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2064","3037681","0.0-5.0-268.0-0.0","34","47658","male ","719","","","","68","","266","","","3036956","4","","","","0","","719","152416","725","153164","","","1","36","20","objects","faces","","","","","","0","","","","1100","4","36","20","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","59","63","","","","","","","","","unchosen","1","gain4","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2065","3038187","0.0-5.0-268.0-1.0-0.0","34","47658","male ","null","","","","null","","266","","","3037681","4","","","","","","500","153135","506","153889","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2066","3039292","0.0-5.0-268.0-3.0","34","47658","male ","null","","","","null","","266","","","3038187","4","","","","","","1100","153635","1105","154395","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2067","3039945","0.0-5.0-269.0-0.0","34","47658","male ","648","","","","75","","267","","","3039292","4","","","","0","","648","154735","653","155500","","","0","34","47","body_parts","objects","","","","","","0","","","","1200","4","47","34","objects","body_parts","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","55","41","","","","","","","","","unchosen","0","no_gain4","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2068","3040451","0.0-5.0-269.0-1.0-0.0","34","47658","male ","null","","","","null","","267","","","3039945","4","","","","","","500","155383","506","156153","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2069","3041657","0.0-5.0-269.0-3.0","34","47658","male ","null","","","","null","","267","","","3040451","4","","","","","","1200","155883","1206","156659","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2070","3042377","0.0-5.0-270.0-0.0","34","47658","male ","715","","","","68","","268","","","3041657","4","","","","0","","715","157083","720","157865","","","1","11","10","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1300","4","11","10","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","71","78","","","","","","","","","chosen","1","gain5","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2071","3042883","0.0-5.0-270.0-1.0-0.0","34","47658","male ","null","","","","null","","268","","","3042377","4","","","","","","500","157798","506","158585","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2072","3044187","0.0-5.0-270.0-3.0","34","47658","male ","null","","","","null","","268","","","3042883","4","","","","","","1300","158298","1304","159091","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2073","3044817","0.0-5.0-271.0-0.0","34","47658","male ","625","","","","68","","269","","","3044187","4","","","","0","","625","159598","630","160395","","","1","45","46","objects","objects","","","","","","0","","","","1700","4","45","46","objects","objects","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","62","59","","","","","","","","","chosen","1","gain6","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2074","3045322","0.0-5.0-271.0-1.0-0.0","34","47658","male ","null","","","","null","","269","","","3044817","4","","","","","","500","160223","505","161025","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2075","3047027","0.0-5.0-271.0-3.0","34","47658","male ","null","","","","null","","269","","","3045322","4","","","","","","1700","160723","1705","161530","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2076","3047881","0.0-5.0-272.0-0.0","34","47658","male ","848","","","","75","","270","","","3047027","4","","","","0","","848","162423","854","163235","","","0","14","44","faces","objects","","","","","","0","","","","3400","4","44","14","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","27","42","","","","","","","","","unchosen","1","gain2","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2077","3048386","0.0-5.0-272.0-1.0-0.0","34","47658","male ","null","","","","null","","270","","","3047881","4","","","","","","500","163271","505","164089","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2078","3051792","0.0-5.0-272.0-3.0","34","47658","male ","null","","","","null","","270","","","3048386","4","","","","","","3400","163771","3406","164594","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2079","3052600","0.0-5.0-273.0-0.0","34","47658","male ","804","","","","75","","271","","","3051792","4","","","","0","","804","167171","808","168000","","","0","23","27","faces","body_parts","","","","","","0","","","","2500","4","27","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","42","62","","","","","","","","","unchosen","0","no_gain5","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2080","3053106","0.0-5.0-273.0-1.0-0.0","34","47658","male ","null","","","","null","","271","","","3052600","4","","","","","","500","167975","506","168808","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2081","3055612","0.0-5.0-273.0-3.0","34","47658","male ","null","","","","null","","271","","","3053106","4","","","","","","2500","168475","2506","169314","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2082","3056608","0.0-5.0-274.0-0.0","34","47658","male ","992","","","","75","","272","","","3055612","4","","","","0","","992","170975","996","171820","","","0","46","31","objects","body_parts","","","","","","0","","","","2600","4","31","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","36","59","","","","","","","","","chosen","1","gain2","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2083","3057113","0.0-5.0-274.0-1.0-0.0","34","47658","male ","null","","","","null","","272","","","3056608","4","","","","","","500","171967","505","172816","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2084","3059718","0.0-5.0-274.0-3.0","34","47658","male ","null","","","","null","","272","","","3057113","4","","","","","","2600","172467","2605","173321","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2085","3060433","0.0-5.0-275.0-0.0","34","47658","male ","710","","","","75","","273","","","3059718","4","","","","0","","710","175067","715","175926","","","0","32","44","body_parts","objects","","","","","","0","","","","2000","4","44","32","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","27","37","","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2086","3060939","0.0-5.0-275.0-1.0-0.0","34","47658","male ","null","","","","null","","273","","","3060433","4","","","","","","500","175777","506","176641","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2087","3062946","0.0-5.0-275.0-3.0","34","47658","male ","null","","","","null","","273","","","3060939","4","","","","","","2000","176277","2007","177147","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2088","3063577","0.0-5.0-276.0-0.0","34","47658","male ","627","","","","75","","274","","","3062946","4","","","","0","","627","178277","631","179154","","","0","19","46","faces","objects","","","","","","0","","","","1900","4","46","19","objects","faces","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","59","71","","","","","","","","","chosen","0","no_gain1","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2089","3064083","0.0-5.0-276.0-1.0-0.0","34","47658","male ","null","","","","null","","274","","","3063577","4","","","","","","500","178904","506","179785","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2090","3065987","0.0-5.0-276.0-3.0","34","47658","male ","null","","","","null","","274","","","3064083","4","","","","","","1900","179404","1904","180291","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2091","3066625","0.0-5.0-277.0-0.0","34","47658","male ","633","","","","75","","275","","","3065987","4","","","","0","","633","181304","638","182195","","","0","23","14","faces","faces","","","","","","0","","","","1500","4","14","23","faces","faces","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","42","62","","","","","","","","","unchosen","0","no_gain2","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2092","3067130","0.0-5.0-277.0-1.0-0.0","34","47658","male ","null","","","","null","","275","","","3066625","4","","","","","","500","181937","505","182833","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2093","3068634","0.0-5.0-277.0-3.0","34","47658","male ","null","","","","null","","275","","","3067130","4","","","","","","1500","182437","1504","183338","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2094","3069649","0.0-5.0-278.0-0.0","34","47658","male ","1010","","","","75","","276","","","3068634","4","","","","0","","1010","183937","1015","184842","","","0","27","44","body_parts","objects","","","","","","0","","","","2500","4","44","27","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","27","42","","","","","","","","","unchosen","1","gain2","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2095","3070154","0.0-5.0-278.0-1.0-0.0","34","47658","male ","null","","","","null","","276","","","3069649","4","","","","","","500","184947","505","185857","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2096","3072660","0.0-5.0-278.0-3.0","34","47658","male ","null","","","","null","","276","","","3070154","4","","","","","","2500","185447","2506","186362","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2097","3073329","0.0-5.0-279.0-0.0","34","47658","male ","664","","","","75","","277","","","3072660","4","","","","0","","664","187947","669","188868","","","0","45","10","objects","outdoor_scenes","","","","","","0","","","","1400","4","10","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","78","62","","","","","","","","","chosen","0","no_gain6","gain6","1","","","","","","","","","","","","","","",""
