"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","isi_outcome_learning","","html-keyboard-response","1204","1927598","0.0-4.0-67.0-1.0","30","15837","female","null","","","","null","","65","","","1925774","2","","","","","","1800","180600","1824","193218","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1205","1929122","0.0-4.0-67.0-2.0","30","15837","female","562","","","","75","no_gain","65","","","1927598","2","","","","0","","1500","182400","1524","195042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1206","1932440","0.0-4.0-67.0-3.0","30","15837","female","null","","","","null","","65","","","1929122","2","","","","","","3300","184200","3318","196566","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1207","1933968","0.0-4.0-68.0-0.0","30","15837","female","null","","","","null","","66","","","1932440","2","","2500","","","","1500","187500","1528","199884","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","","38","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1208","1936619","0.0-4.0-68.0-1.0","30","15837","female","null","","","","null","","66","","","1933968","2","","","","","","2500","189000","2651","201412","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1209","1938621","0.0-4.0-68.0-2.0","30","15837","female","null","","","","null","no_response","66","","","1936619","2","","","","1","","1500","191500","2002","204063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1210","1941626","0.0-4.0-68.0-3.0","30","15837","female","null","","","","null","","66","","","1938621","2","","","","","","2200","194000","3005","206065","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1211","1943633","0.0-4.0-69.0-0.0","30","15837","female","null","","","","null","","67","","","1941626","2","","2900","","","","1500","196200","2007","209070","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","10","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1212","1946621","0.0-4.0-69.0-1.0","30","15837","female","null","","","","null","","67","","","1943633","2","","","","","","2900","197700","2988","211077","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1213","1948618","0.0-4.0-69.0-2.0","30","15837","female","null","","","","null","no_response","67","","","1946621","2","","","","1","","1500","200600","1997","214065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1214","1950623","0.0-4.0-69.0-3.0","30","15837","female","null","","","","null","","67","","","1948618","2","","","","","","1200","203500","2005","216062","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1215","1952145","0.0-4.0-70.0-0.0","30","15837","female","null","","","","null","","68","","","1950623","2","","1600","","","","1500","204700","1522","218067","","","","","","","","","","","","0","","","","2500","","","","","","","","","","","","","9","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1216","1953767","0.0-4.0-70.0-1.0","30","15837","female","null","","","","null","","68","","","1952145","2","","","","","","1600","206200","1622","219589","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1217","1955291","0.0-4.0-70.0-2.0","30","15837","female","725","","","","68","gain","68","","","1953767","2","","","","0","","1500","207800","1524","221211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","725","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1218","1957813","0.0-4.0-70.0-3.0","30","15837","female","null","","","","null","","68","","","1955291","2","","","","","","2500","209400","2522","222735","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1219","1959339","0.0-4.0-71.0-0.0","30","15837","female","null","","","","null","","69","","","1957813","2","","2300","","","","1500","211900","1526","225257","","","","","","","","","","","","0","","","","2600","","","","","","","","","","","","","11","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1220","1961660","0.0-4.0-71.0-1.0","30","15837","female","null","","","","null","","69","","","1959339","2","","","","","","2300","213400","2321","226783","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1221","1963183","0.0-4.0-71.0-2.0","30","15837","female","87","","","","68","gain","69","","","1961660","2","","","","0","","1500","215700","1523","229104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1222","1965805","0.0-4.0-71.0-3.0","30","15837","female","null","","","","null","","69","","","1963183","2","","","","","","2600","218000","2622","230627","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1223","1967330","0.0-4.0-72.0-0.0","30","15837","female","null","","","","null","","70","","","1965805","2","","2700","","","","1500","220600","1525","233249","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","","6","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1224","1970051","0.0-4.0-72.0-1.0","30","15837","female","null","","","","null","","70","","","1967330","2","","","","","","2700","222100","2721","234774","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1225","1971573","0.0-4.0-72.0-2.0","30","15837","female","null","","","","null","no_response","70","","","1970051","2","","","","1","","1500","224800","1522","237495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1226","1973794","0.0-4.0-72.0-3.0","30","15837","female","null","","","","null","","70","","","1971573","2","","","","","","2200","227500","2221","239017","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1227","1975320","0.0-4.0-73.0-0.0","30","15837","female","null","","","","null","","71","","","1973794","2","","2500","","","","1500","229700","1526","241238","","","","","","","","","","","","0","","","","4600","","","","","","","","","","","","","44","J","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1228","1978623","0.0-4.0-73.0-1.0","30","15837","female","null","","","","null","","71","","","1975320","2","","","","","","2500","231200","3303","242764","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1229","1980622","0.0-4.0-73.0-2.0","30","15837","female","null","","","","null","no_response","71","","","1978623","2","","","","1","","1500","233700","1999","246067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1230","1985242","0.0-4.0-73.0-3.0","30","15837","female","null","","","","null","","71","","","1980622","2","","","","","","4600","236200","4620","248066","4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1231","1986770","0.0-4.0-74.0-0.0","30","15837","female","null","","","","null","","72","","","1985242","2","","2100","","","","1500","240800","1528","252686","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","8","G","no_gain","","","","","","","","","","","","","","","","","","","","","",""
