"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","545","233678","0.0-2.0-245.0-1.0","NaN","19377","","null","","","","null","","243","","","1","","","","","","0.3","317.00000000000097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","546","234090","0.0-2.0-246.0-0.0","NaN","19377","","NaN","","","","null","NaN","244","","Stimuli/Experimental_stims/localizer/objects/designecologist-hvgd0ygXuQQ-unsplash.jpg","1","objects","","0","1","0","0.4","317.300000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","547","234400","0.0-2.0-246.0-1.0","NaN","19377","","null","","","","null","","244","","","1","","","","","","0.3","317.70000000000095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","548","234828","0.0-2.0-247.0-0.0","NaN","19377","","NaN","","","","null","NaN","245","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","1","objects","","0","1","0","0.4","318.00000000000097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","549","235138","0.0-2.0-247.0-1.0","NaN","19377","","null","","","","null","","245","","","1","","","","","","14","318.40000000000094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_localizer_phase","","html-keyboard-response","550","483282","0.0-2.0-247.0-4.0-0.0","NaN","19377","","248123","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","551","487065","0.0-3.0-0.0-0.0","NaN","19377","","3779","","[{""page_index"":0,""viewing_time"":1226},{""page_index"":1,""viewing_time"":174},{""page_index"":2,""viewing_time"":267},{""page_index"":3,""viewing_time"":760},{""page_index"":4,""viewing_time"":268},{""page_index"":5,""viewing_time"":545},{""page_index"":6,""viewing_time"":538}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","552","494841","0.0-3.0-0.0-1.0","NaN","19377","","7767","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Wait until an arrow comes up and then select the image the arrow is pointing at"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","553","495846","0.0-3.0-1.0","NaN","19377","","998","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","554","496856","0.0-3.0-2.0-0.0","NaN","19377","","null","","","","null","","0","","","0","","","","1","","1","332.40000000000094","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","555","496966","0.0-3.0-2.0-3.0-0.0","NaN","19377","","null","","","","null","","0","","","","","","","1","","0.1","333.40000000000094","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","556","497080","0.0-3.0-2.0-4.0","NaN","19377","","null","","","","null","","0","","","","","","","","","1.4","333.50000000000097","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","557","498580","0.0-3.0-4.0-0.0","NaN","19377","","null","","","","null","","1","","","0","","","","1","","2.5","334.90000000000094","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","false","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","558","499577","0.0-3.0-4.0-1.0-0.0","NaN","19377","","null","","","","null","","1","","","","","","","","","-1.5","337.40000000000094","","","","","","","0","","","","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","559","500574","0.0-3.0-4.0-3.0-0.0","NaN","19377","","null","","","","null","","1","","","","","","","1","","0.1","335.90000000000094","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","560","501579","0.0-3.0-4.0-4.0","NaN","19377","","null","","","","null","","1","","","","","","","","","2.4","336.00000000000097","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","561","503468","0.0-3.0-6.0-0.0","NaN","19377","","null","","","","null","","2","","","0","","","","1","","1.5","338.40000000000094","prac3","1","1500","right","scramble","3000","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","false","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","562","503490","0.0-3.0-6.0-1.0-0.0","NaN","19377","","null","","","","null","","2","","","","","","","","","-0.5","339.90000000000094","","","","","","","0","","","","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","563","503597","0.0-3.0-6.0-3.0-0.0","NaN","19377","","null","","","","null","","2","","","","","","","1","","0.1","339.40000000000094","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","564","503714","0.0-3.0-6.0-4.0","NaN","19377","","null","","","","null","","2","","","","","","","","","2.9","339.50000000000097","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","565","504727","0.0-3.0-8.0-0.0","NaN","19377","","null","","","","null","","3","","","0","","","","1","","1","342.40000000000094","prac4","1","0","","original","2000","0","","","","","Stimuli/Practice_stims/Deliberation/clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","566","504844","0.0-3.0-8.0-3.0-0.0","NaN","19377","","null","","","","null","","3","","","","","","","1","","0.1","343.40000000000094","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","567","504956","0.0-3.0-8.0-4.0","NaN","19377","","null","","","","null","","3","","","","","","","","","1.9","343.50000000000097","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","568","505965","0.0-3.0-8.0-5.0-0.0","NaN","19377","","1005","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","569","506949","0.0-3.0-8.0-5.0-1.0","NaN","19377","","980","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","570","507962","0.0-3.0-10.0-0.0","NaN","19377","","null","","","","null","","4","","","1","","","","1","","1.5","0","C","0","1500","right","scramble","3500","1","3","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","NaN","NaN","","false","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","571","507967","0.0-3.0-10.0-1.0-0.0","NaN","19377","","null","","","","null","","4","","","","","","","","","-0.5","1.5","","","","","","","1","","","","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","572","508081","0.0-3.0-10.0-3.0-0.0","NaN","19377","","null","","","","null","","4","","","","","","","1","","0.1","1","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","573","508197","0.0-3.0-10.0-4.0","NaN","19377","","null","","","","null","","4","","","","","","","","","3.4","1.1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","574","509223","0.0-3.0-12.0-0.0","NaN","19377","","null","","","","null","","5","","","1","","","","1","","1.3","4.5","J","0","1300","right","scramble","2700","1","15","37","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","NaN","NaN","","false","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","575","509248","0.0-3.0-12.0-1.0-0.0","NaN","19377","","null","","","","null","","5","","","","","","","","","-0.3","5.8","","","","","","","1","","","","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","576","509359","0.0-3.0-12.0-3.0-0.0","NaN","19377","","null","","","","null","","5","","","","","","","1","","0.1","5.5","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
