"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions_no_response","","html-keyboard-response","1449","576010","0.0-5.0-76.0-2.0-0.0","12","77890","11","null","","","","null","","74","","","1","","","","1","","0.1","21.10000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1450","576117","0.0-5.0-76.0-3.0","12","77890","11","null","","","","null","","74","","","1","","","","","","0.1","21.20000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1451","576229","0.0-5.0-77.0-0.0","12","77890","11","null","","","","null","","75","","","1","","","","1","","0.1","21.300000000000033","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2100","1","19","25","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain1","no_gain3","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1452","576341","0.0-5.0-77.0-2.0-0.0","12","77890","11","null","","","","null","","75","","","1","","","","1","","0.1","21.400000000000034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1453","576446","0.0-5.0-77.0-3.0","12","77890","11","null","","","","null","","75","","","1","","","","","","0.1","21.500000000000036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_run_over","","html-keyboard-response","1454","589019","0.0-5.0-77.0-5.0-0.0","12","77890","11","12567","","","","68","","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1455","590199","0.0-5.0-77.0-5.0-1.0","12","77890","11","1176","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1456","590310","0.0-5.0-78.0-0.0","12","77890","11","null","","","","null","","76","","","2","","","","1","","0.1","0","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","3800","2","4","2","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain2","gain4","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1457","590421","0.0-5.0-78.0-2.0-0.0","12","77890","11","null","","","","null","","76","","","2","","","","1","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1458","590538","0.0-5.0-78.0-3.0","12","77890","11","null","","","","null","","76","","","2","","","","","","0.1","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1459","590656","0.0-5.0-79.0-0.0","12","77890","11","null","","","","null","","77","","","2","","","","1","","0.1","0.30000000000000004","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1200","2","8","47","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain6","gain5","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1460","590766","0.0-5.0-79.0-2.0-0.0","12","77890","11","null","","","","null","","77","","","2","","","","1","","0.1","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1461","590879","0.0-5.0-79.0-3.0","12","77890","11","null","","","","null","","77","","","2","","","","","","0.1","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1462","590986","0.0-5.0-80.0-0.0","12","77890","11","null","","","","null","","78","","","2","","","","1","","0.1","0.6","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1200","2","42","47","objects","objects","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain5","gain5","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1463","591094","0.0-5.0-80.0-2.0-0.0","12","77890","11","null","","","","null","","78","","","2","","","","1","","0.1","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1464","591204","0.0-5.0-80.0-3.0","12","77890","11","null","","","","null","","78","","","2","","","","","","0.1","0.7999999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1465","591318","0.0-5.0-81.0-0.0","12","77890","11","null","","","","null","","79","","","2","","","","1","","0.1","0.8999999999999999","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2700","2","41","46","objects","objects","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain6","gain3","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1466","591431","0.0-5.0-81.0-2.0-0.0","12","77890","11","null","","","","null","","79","","","2","","","","1","","0.1","0.9999999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1467","591543","0.0-5.0-81.0-3.0","12","77890","11","null","","","","null","","79","","","2","","","","","","0.1","1.0999999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1468","591655","0.0-5.0-82.0-0.0","12","77890","11","null","","","","null","","80","","","2","","","","1","","0.1","1.2","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2900","2","17","37","faces","objects","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain2","gain6","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1469","591767","0.0-5.0-82.0-2.0-0.0","12","77890","11","null","","","","null","","80","","","2","","","","1","","0.1","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1470","591882","0.0-5.0-82.0-3.0","12","77890","11","null","","","","null","","80","","","2","","","","","","0.1","1.4000000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1471","591998","0.0-5.0-83.0-0.0","12","77890","11","null","","","","null","","81","","","2","","","","1","","0.1","1.5000000000000002","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1400","2","11","28","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain6","no_gain4","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1472","592109","0.0-5.0-83.0-2.0-0.0","12","77890","11","null","","","","null","","81","","","2","","","","1","","0.1","1.6000000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1473","592227","0.0-5.0-83.0-3.0","12","77890","11","null","","","","null","","81","","","2","","","","","","0.1","1.7000000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1474","592342","0.0-5.0-84.0-0.0","12","77890","11","null","","","","null","","82","","","2","","","","1","","0.1","1.8000000000000005","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1100","2","3","29","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain2","no_gain1","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1475","592456","0.0-5.0-84.0-2.0-0.0","12","77890","11","null","","","","null","","82","","","2","","","","1","","0.1","1.9000000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1476","592566","0.0-5.0-84.0-3.0","12","77890","11","null","","","","null","","82","","","2","","","","","","0.1","2.0000000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1477","592678","0.0-5.0-85.0-0.0","12","77890","11","null","","","","null","","83","","","2","","","","1","","0.1","2.1000000000000005","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2400","2","42","22","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain5","gain3","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1478","592789","0.0-5.0-85.0-2.0-0.0","12","77890","11","null","","","","null","","83","","","2","","","","1","","0.1","2.2000000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1479","592903","0.0-5.0-85.0-3.0","12","77890","11","null","","","","null","","83","","","2","","","","","","0.1","2.3000000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1480","593016","0.0-5.0-86.0-0.0","12","77890","11","null","","","","null","","84","","","2","","","","1","","0.1","2.400000000000001","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2400","2","11","25","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain6","no_gain3","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1481","593128","0.0-5.0-86.0-2.0-0.0","12","77890","11","null","","","","null","","84","","","2","","","","1","","0.1","2.500000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
