"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","iti_localizer","","html-keyboard-response","97","580442","0.0-2.0-10.0-1.0","25","22695","male","1","null","","","","null","","8","","","580137","1","","","","","","300","1800","305","1825","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","580846","0.0-2.0-11.0-0.0","25","22695","male","1","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/faces/hisu-lee-2qvxIr_DXGo-unsplash.jpg","580442","1","faces","","0","1","0","400","2100","404","2130","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","581151","0.0-2.0-11.0-1.0","25","22695","male","1","null","","","","null","","9","","","580846","1","","","","","","300","2500","305","2534","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","581555","0.0-2.0-12.0-0.0","25","22695","male","1","227","","","","68","0","10","","Stimuli/Experimental_stims/localizer/faces/austin-wade-X6Uj51n5CE8-unsplash.jpg","581151","1","faces","","0","0","1","400","2800","404","2839","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","581861","0.0-2.0-12.0-1.0","25","22695","male","1","null","","","","null","","10","","","581555","1","","","","","","300","3200","306","3243","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","582267","0.0-2.0-13.0-0.0","25","22695","male","1","237","","","","68","0","11","","Stimuli/Experimental_stims/localizer/faces/darshan-patel-QJEVpydulGs-unsplash.jpg","581861","1","faces","","0","0","1","400","3500","406","3549","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","582572","0.0-2.0-13.0-1.0","25","22695","male","1","null","","","","null","","11","","","582267","1","","","","","","300","3900","305","3955","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","582977","0.0-2.0-14.0-0.0","25","22695","male","1","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/faces/aleksandar-popovski-Jy4ELSGPHTc-unsplash.jpg","582572","1","faces","","0","1","0","400","4200","405","4260","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","583281","0.0-2.0-14.0-1.0","25","22695","male","1","null","","","","null","","12","","","582977","1","","","","","","300","4600","304","4665","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","583685","0.0-2.0-15.0-0.0","25","22695","male","1","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/faces/ethan-haddox-__ng3cRXmFE-unsplash.jpg","583281","1","faces","","0","1","0","400","4900","404","4969","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","583990","0.0-2.0-15.0-1.0","25","22695","male","1","null","","","","null","","13","","","583685","1","","","","","","300","5300","305","5373","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","584395","0.0-2.0-16.0-0.0","25","22695","male","1","128","","","","68","0","14","","Stimuli/Experimental_stims/localizer/faces/jake-nackos-IF9TK5Uy-KI-unsplash.jpg","583990","1","faces","","0","0","1","400","5600","405","5678","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","584700","0.0-2.0-16.0-1.0","25","22695","male","1","null","","","","null","","14","","","584395","1","","","","","","300","6000","305","6083","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","585105","0.0-2.0-17.0-0.0","25","22695","male","1","193","","","","68","0","15","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg","584700","1","faces","","0","0","1","400","6300","405","6388","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","585410","0.0-2.0-17.0-1.0","25","22695","male","1","null","","","","null","","15","","","585105","1","","","","","","300","6700","305","6793","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","585815","0.0-2.0-18.0-0.0","25","22695","male","1","NaN","","","","null","NaN","16","","Stimuli/Experimental_stims/localizer/faces/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg","585410","1","faces","","0","1","0","400","7000","405","7098","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","586120","0.0-2.0-18.0-1.0","25","22695","male","1","null","","","","null","","16","","","585815","1","","","","","","300","7400","305","7503","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","114","586525","0.0-2.0-19.0-0.0","25","22695","male","1","NaN","","","","null","NaN","17","","Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg","586120","1","faces","","0","1","0","400","7700","405","7808","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","115","586828","0.0-2.0-19.0-1.0","25","22695","male","1","null","","","","null","","17","","","586525","1","","","","","","300","8100","303","8213","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","116","587233","0.0-2.0-20.0-0.0","25","22695","male","1","NaN","","","","null","NaN","18","","Stimuli/Experimental_stims/localizer/faces/samuel-dixon--fQ5XNOcqFQ-unsplash.jpg","586828","1","faces","","0","1","0","400","8400","405","8516","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","117","587537","0.0-2.0-20.0-1.0","25","22695","male","1","null","","","","null","","18","","","587233","1","","","","","","300","8800","304","8921","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","118","587942","0.0-2.0-21.0-0.0","25","22695","male","1","NaN","","","","null","NaN","19","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-vp9mRauo68c-unsplash.jpg","587537","1","faces","","0","1","0","400","9100","405","9225","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","119","588247","0.0-2.0-21.0-1.0","25","22695","male","1","null","","","","null","","19","","","587942","1","","","","","","300","9500","305","9630","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","120","588652","0.0-2.0-22.0-0.0","25","22695","male","1","141","","","","68","0","20","","Stimuli/Experimental_stims/localizer/faces/ayo-ogunseinde-6W4F62sN_yI-unsplash.jpg","588247","1","faces","","0","0","1","400","9800","405","9935","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","121","588957","0.0-2.0-22.0-1.0","25","22695","male","1","null","","","","null","","20","","","588652","1","","","","","","300","10200","305","10340","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","122","589362","0.0-2.0-23.0-0.0","25","22695","male","1","121","","","","68","0","21","","Stimuli/Experimental_stims/localizer/faces/whereslugo-zl_fPgiwduo-unsplash.jpg","588957","1","faces","","0","0","1","400","10500","405","10645","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","123","589667","0.0-2.0-23.0-1.0","25","22695","male","1","null","","","","null","","21","","","589362","1","","","","","","300","10900","305","11050","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","124","590071","0.0-2.0-24.0-0.0","25","22695","male","1","82","","","","68","0","22","","Stimuli/Experimental_stims/localizer/faces/chanvre-quebec-mXu1SpzHq6w-unsplash.jpg","589667","1","faces","","0","0","1","400","11200","404","11355","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","125","590376","0.0-2.0-24.0-1.0","25","22695","male","1","null","","","","null","","22","","","590071","1","","","","","","300","11600","305","11759","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","126","590781","0.0-2.0-25.0-0.0","25","22695","male","1","82","","","","68","0","23","","Stimuli/Experimental_stims/localizer/faces/ian-dooley-d1UPkiFd04A-unsplash.jpg","590376","1","faces","","0","0","1","400","11900","405","12064","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","127","591086","0.0-2.0-25.0-1.0","25","22695","male","1","null","","","","null","","23","","","590781","1","","","","","","300","12300","305","12469","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","128","591491","0.0-2.0-26.0-0.0","25","22695","male","1","72","","","","68","0","24","","Stimuli/Experimental_stims/localizer/faces/matheus-ferrero-W7b3eDUb_2I-unsplash.jpg","591086","1","faces","","1","0","0","400","12600","405","12774","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","129","591796","0.0-2.0-26.0-1.0","25","22695","male","1","null","","","","null","","24","","","591491","1","","","","","","300","13000","305","13179","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","130","592201","0.0-2.0-27.0-0.0","25","22695","male","1","222","","","","75","1","25","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-BQMZ5ligqps-unsplash.jpg","591796","1","faces","","0","0","0","400","13300","405","13484","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","131","606205","0.0-2.0-27.0-1.0","25","22695","male","1","null","","","","null","","25","","","592201","1","","","","","","14000","13700","14004","13889","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","132","606611","0.0-2.0-28.0-0.0","25","22695","male","1","NaN","","","","null","NaN","26","","Stimuli/Experimental_stims/localizer/body_parts/jeremy-bishop-mLd3hAaH2ns-unsplash.jpg","606205","1","body_parts","","0","1","0","400","27700","406","27893","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","133","606916","0.0-2.0-28.0-1.0","25","22695","male","1","null","","","","null","","26","","","606611","1","","","","","","300","28100","305","28299","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","134","607321","0.0-2.0-29.0-0.0","25","22695","male","1","NaN","","","","null","NaN","27","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-3DZHTq_i7Qk-unsplash.jpg","606916","1","body_parts","","0","1","0","400","28400","405","28604","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","135","607626","0.0-2.0-29.0-1.0","25","22695","male","1","null","","","","null","","27","","","607321","1","","","","","","300","28800","305","29009","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","136","608031","0.0-2.0-30.0-0.0","25","22695","male","1","NaN","","","","null","NaN","28","","Stimuli/Experimental_stims/localizer/body_parts/nick-page-jAGdpOGvLAA-unsplash.jpg","607626","1","body_parts","","0","1","0","400","29100","405","29314","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","137","608336","0.0-2.0-30.0-1.0","25","22695","male","1","null","","","","null","","28","","","608031","1","","","","","","300","29500","305","29719","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
