"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning"
"","iti","","html-keyboard-response","356","165208","0.0-3.0-170.0-4.0","11","17399","11","null","","","","null","","84","","","165098","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","39500","110","43133","100","","",""
"","deliberation","","html-keyboard-response","357","166215","0.0-3.0-172.0-0.0","11","17399","11","null","","","","null","","85","","","165208","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","A","0","0","","original","2800","4","2","1","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","1000","39600","1007","43243","","","",""
"","deliberation_no_response","","html-keyboard-response","358","166319","0.0-3.0-172.0-3.0-0.0","11","17399","11","null","","","","null","","85","","","166215","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","40600","104","44250","","","","1"
"","iti","","html-keyboard-response","359","166423","0.0-3.0-172.0-4.0","11","17399","11","null","","","","null","","85","","","166319","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","40700","104","44354","100","","",""
"","deliberation","","html-keyboard-response","360","167434","0.0-3.0-174.0-0.0","11","17399","11","null","","","","null","","86","","","166423","","","","","","","","","","1","B","0","1000","left","scramble","2000","4","2","8","22","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","NaN","NaN","1000","40800","1011","44458","","","",""
"","scramble_prompt","","html-keyboard-response","361","167442","0.0-3.0-174.0-1.0-0.0","11","17399","11","null","","","","null","","86","","","167434","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","0","41800","8","45469","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","362","167552","0.0-3.0-174.0-3.0-0.0","11","17399","11","null","","","","null","","86","","","167442","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","41800","110","45477","","","","1"
"","iti","","html-keyboard-response","363","167665","0.0-3.0-174.0-4.0","11","17399","11","null","","","","null","","86","","","167552","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","41900","113","45587","100","","",""
"","deliberation","","html-keyboard-response","364","168675","0.0-3.0-176.0-0.0","11","17399","11","null","","","","null","","87","","","167665","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","G","0","0","","original","1100","4","2","46","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","1000","42000","1010","45700","","","",""
"","deliberation_no_response","","html-keyboard-response","365","168783","0.0-3.0-176.0-3.0-0.0","11","17399","11","null","","","","null","","87","","","168675","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","43000","108","46710","","","","1"
"","iti","","html-keyboard-response","366","168891","0.0-3.0-176.0-4.0","11","17399","11","null","","","","null","","87","","","168783","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","43100","108","46818","100","","",""
"","deliberation","","html-keyboard-response","367","170200","0.0-3.0-178.0-0.0","11","17399","11","null","","","","null","","88","","","168891","","","","","","","","","","1","J","0","1300","right","scramble","1800","4","2","15","36","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","1300","43200","1309","46926","","","",""
"","scramble_prompt","","html-keyboard-response","368","170208","0.0-3.0-178.0-1.0-0.0","11","17399","11","null","","","","null","","88","","","170200","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-300","44500","8","48235","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","369","170313","0.0-3.0-178.0-3.0-0.0","11","17399","11","null","","","","null","","88","","","170208","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","44200","105","48243","","","","1"
"","iti","","html-keyboard-response","370","170425","0.0-3.0-178.0-4.0","11","17399","11","null","","","","null","","88","","","170313","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","44300","112","48348","100","","",""
"","deliberation","","html-keyboard-response","371","170539","0.0-3.0-180.0-0.0","11","17399","11","null","","","","null","","89","","","170425","","","","","","","","","","1","K","0","100","right","scramble","1600","4","2","26","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","100","44400","114","48460","","","",""
"","scramble_prompt","","html-keyboard-response","372","171450","0.0-3.0-180.0-1.0-0.0","11","17399","11","null","","","","null","","89","","","170539","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","900","44500","911","48574","900","0","1",""
"","deliberation_no_response","","html-keyboard-response","373","171559","0.0-3.0-180.0-3.0-0.0","11","17399","11","null","","","","null","","89","","","171450","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","45400","109","49485","","","","1"
"","iti","","html-keyboard-response","374","171668","0.0-3.0-180.0-4.0","11","17399","11","null","","","","null","","89","","","171559","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","45500","109","49594","100","","",""
"","deliberation","","html-keyboard-response","375","172680","0.0-3.0-182.0-0.0","11","17399","11","null","","","","null","","90","","","171668","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","D","0","0","","original","1500","4","2","42","21","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","1000","45600","1012","49703","","","",""
"","deliberation_no_response","","html-keyboard-response","376","172794","0.0-3.0-182.0-3.0-0.0","11","17399","11","null","","","","null","","90","","","172680","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","46600","114","50715","","","","1"
"","iti","","html-keyboard-response","377","172903","0.0-3.0-182.0-4.0","11","17399","11","null","","","","null","","90","","","172794","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","46700","109","50829","100","","",""
"","deliberation","","html-keyboard-response","378","173913","0.0-3.0-184.0-0.0","11","17399","11","null","","","","null","","91","","","172903","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","K","0","0","","original","1500","4","2","26","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","1000","46800","1010","50938","","","",""
"","deliberation_no_response","","html-keyboard-response","379","174027","0.0-3.0-184.0-3.0-0.0","11","17399","11","null","","","","null","","91","","","173913","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","47800","114","51948","","","","1"
"","iti","","html-keyboard-response","380","174135","0.0-3.0-184.0-4.0","11","17399","11","null","","","","null","","91","","","174027","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","47900","108","52062","100","","",""
"","deliberation","","html-keyboard-response","381","175641","0.0-3.0-186.0-0.0","11","17399","11","null","","","","null","","92","","","174135","","","","","","","","","","1","D","0","1500","right","scramble","4900","4","2","42","21","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","1500","48000","1506","52170","","","",""
"","scramble_prompt","","html-keyboard-response","382","175648","0.0-3.0-186.0-1.0-0.0","11","17399","11","null","","","","null","","92","","","175641","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-500","49500","7","53676","-500","0","1",""
"","deliberation_no_response","","html-keyboard-response","383","175755","0.0-3.0-186.0-3.0-0.0","11","17399","11","null","","","","null","","92","","","175648","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","49000","107","53683","","","","1"
"","iti","","html-keyboard-response","384","175863","0.0-3.0-186.0-4.0","11","17399","11","null","","","","null","","92","","","175755","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","49100","108","53790","100","","",""
"","deliberation","","html-keyboard-response","385","176573","0.0-3.0-188.0-0.0","11","17399","11","null","","","","null","","93","","","175863","","","","","","","","","","1","I","0","700","left","scramble","2500","4","2","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","NaN","NaN","700","49200","710","53898","","","",""
"","scramble_prompt","","html-keyboard-response","386","176880","0.0-3.0-188.0-1.0-0.0","11","17399","11","null","","","","null","","93","","","176573","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","300","49900","307","54608","300","0","1",""
"","deliberation_no_response","","html-keyboard-response","387","176985","0.0-3.0-188.0-3.0-0.0","11","17399","11","null","","","","null","","93","","","176880","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","50200","105","54915","","","","1"
"","iti","","html-keyboard-response","388","177098","0.0-3.0-188.0-4.0","11","17399","11","null","","","","null","","93","","","176985","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","50300","113","55020","100","","",""
"","deliberation","","html-keyboard-response","389","178105","0.0-3.0-190.0-0.0","11","17399","11","null","","","","null","","94","","","177098","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","F","0","0","","original","1100","4","2","14","35","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","50","50","1000","50400","1007","55133","","","",""
"","deliberation_no_response","","html-keyboard-response","390","178215","0.0-3.0-190.0-3.0-0.0","11","17399","11","null","","","","null","","94","","","178105","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","51400","110","56140","","","","1"
"","iti","","html-keyboard-response","391","178324","0.0-3.0-190.0-4.0","11","17399","11","null","","","","null","","94","","","178215","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","51500","109","56250","100","","",""
"","deliberation","","html-keyboard-response","392","180131","0.0-3.0-192.0-0.0","11","17399","11","null","","","","null","","95","","","178324","","","","","","","","","","1","E","0","1800","right","scramble","1100","4","2","41","24","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","1800","51600","1807","56359","","","",""
"","scramble_prompt","","html-keyboard-response","393","180139","0.0-3.0-192.0-1.0-0.0","11","17399","11","null","","","","null","","95","","","180131","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-800","53400","8","58166","-800","0","1",""
"","deliberation_no_response","","html-keyboard-response","394","180243","0.0-3.0-192.0-3.0-0.0","11","17399","11","null","","","","null","","95","","","180139","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","52600","104","58174","","","","1"
"","iti","","html-keyboard-response","395","180353","0.0-3.0-192.0-4.0","11","17399","11","null","","","","null","","95","","","180243","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","52700","110","58278","100","","",""
"","deliberation","","html-keyboard-response","396","181359","0.0-3.0-194.0-0.0","11","17399","11","null","","","","null","","96","","","180353","","","","","","","","","","1","C","0","1000","right","scramble","1300","4","2","2","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","1000","52800","1006","58388","","","",""
"","scramble_prompt","","html-keyboard-response","397","181366","0.0-3.0-194.0-1.0-0.0","11","17399","11","null","","","","null","","96","","","181359","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","0","53800","7","59394","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","398","181471","0.0-3.0-194.0-3.0-0.0","11","17399","11","null","","","","null","","96","","","181366","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","53800","105","59401","","","","1"
"","iti","","html-keyboard-response","399","181578","0.0-3.0-194.0-4.0","11","17399","11","null","","","","null","","96","","","181471","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","53900","107","59506","100","","",""
"","deliberation","","html-keyboard-response","400","182585","0.0-3.0-196.0-0.0","11","17399","11","null","","","","null","","97","","","181578","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","I","0","0","","original","2500","4","2","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","50","50","1000","54000","1007","59613","","","",""
"","deliberation_no_response","","html-keyboard-response","401","182697","0.0-3.0-196.0-3.0-0.0","11","17399","11","null","","","","null","","97","","","182585","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","55000","112","60620","","","","1"
"","iti","","html-keyboard-response","402","182811","0.0-3.0-196.0-4.0","11","17399","11","null","","","","null","","97","","","182697","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","55100","114","60732","100","","",""
"","deliberation","","html-keyboard-response","403","183823","0.0-3.0-198.0-0.0","11","17399","11","null","","","","null","","98","","","182811","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","H","0","0","","original","1800","4","2","12","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","1000","55200","1012","60846","","","",""
"","deliberation_no_response","","html-keyboard-response","404","183932","0.0-3.0-198.0-3.0-0.0","11","17399","11","null","","","","null","","98","","","183823","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","56200","109","61858","","","","1"
"","iti","","html-keyboard-response","405","184043","0.0-3.0-198.0-4.0","11","17399","11","null","","","","null","","98","","","183932","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","56300","111","61967","100","","",""
"","deliberation","","html-keyboard-response","406","185154","0.0-3.0-200.0-0.0","11","17399","11","null","","","","null","","99","","","184043","","","","","","","","","","1","G","0","1100","left","scramble","2700","4","2","46","10","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","1100","56400","1111","62078","","","",""
"","scramble_prompt","","html-keyboard-response","407","185161","0.0-3.0-200.0-1.0-0.0","11","17399","11","null","","","","null","","99","","","185154","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-100","57500","7","63189","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","408","185269","0.0-3.0-200.0-3.0-0.0","11","17399","11","null","","","","null","","99","","","185161","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","57400","108","63196","","","","1"
"","iti","","html-keyboard-response","409","185378","0.0-3.0-200.0-4.0","11","17399","11","null","","","","null","","99","","","185269","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","57500","109","63304","100","","",""
